id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,tv_ranking
38668,Dorohedoro,"{'medium': 'https://cdn.myanimelist.net/images/anime/1230/119278.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1230/119278l.webp'}",2020-01-13,2020-03-30,"Hole—a dark, decrepit, and disorderly district where the strong prey on the weak and death is an ordinary occurrence—is all but befitting of the name given to it. A realm separated from law and ethics, it is a testing ground to the magic users who dominate it. As a race occupying the highest rungs of their society, the magic users think of the denizens of Hole as no more than insects. Murdered, mutilated, and made experiments without a second thought, the powerless Hole dwellers litter the halls of Hole's hospital on a daily basis.

Possessing free access to and from the cesspool, and with little challenge to their authority, the magic users appear indomitable to most—aside for a few. Caiman, more reptile than man, is one such individual. He hunts them on a heedless quest for answers with only a trusted pair of bayonets and his immunity to magic. Cursed by his appearance and tormented by nightmares, magic users are his only clue to restoring his life to normal. With his biggest obstacle being his stomach, his female companion Nikaidou, who runs the restaurant Hungry Bug, is his greatest ally.

[Written by MAL Rewrite]",8.05,597,397,576740,291105,white,2018-11-09T09:10:30+00:00,2024-01-09T14:23:49+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 42, 'name': 'Seinen'}]",12,"{'year': 2020, 'season': 'winter'}","{'day_of_the_week': 'monday', 'start_time': '00:00'}",manga,1422,r,,"[{'id': 569, 'name': 'MAPPA'}]","{'status': {'watching': '35852', 'completed': '350195', 'on_hold': '15074', 'dropped': '16221', 'plan_to_watch': '159367'}, 'num_list_users': 576709}",354
27833,Durarara!!x2 Ketsu,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/77838.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/77838l.webp'}",2016-01-09,2016-03-26,"As Mikado Ryuugamine continues to purge the Dollars from within in accordance with his warped sense of justice, Masaomi Kida hopes to bring his friend back to his senses by bringing the Yellow Scarves together once more. Little do they know that a far more dominant force is about to enter their struggle for power, one that their friend Anri Sonohara is all too familiar with.

Meanwhile, the group that has gathered at Shinra Kishitani's apartment realizes that they are on the brink of something life-changing, an event that will throw Ikebukuro into a spiral of confusion. Their anxiety is realized when reports of Celty's head being found in public start to appear all over the news as Kasane Kujiragi begins to make her move.

Gone are the brief periods of tranquility as the current turmoil sets the stage for one final performance in this thrilling conclusion to the story of Ikebukuro's finest.

[Written by MAL Rewrite]",8.05,598,638,387388,190696,white,2014-10-05T09:12:28+00:00,2022-04-17T08:44:19+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}]",12,"{'year': 2016, 'season': 'winter'}","{'day_of_the_week': 'saturday', 'start_time': '23:30'}",light_novel,1440,r,,"[{'id': 1119, 'name': 'Shuka'}]","{'status': {'watching': '14185', 'completed': '257962', 'on_hold': '8586', 'dropped': '4849', 'plan_to_watch': '101797'}, 'num_list_users': 387379}",355
66,Azumanga Daiou The Animation,"{'medium': 'https://cdn.myanimelist.net/images/anime/1066/117358.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1066/117358l.jpg'}",2002-04-09,2002-10-01,"Chiyo Mihama begins her high school career as one of the strangest students in her freshman class—a tiny, 10-year-old academic prodigy with a fondness for plush dolls and homemade cooking. But her homeroom teacher, Yukari Tanizaki, is the kind of person who would hijack a student's bike to avoid being late, so ""strange"" is a relative word.

There certainly isn't a shortage of peculiar girls in Yukari-sensei's homeroom class. Accompanying Chiyo are students like Tomo Takino, an energetic tomboy with more enthusiasm than brains; Koyomi Mizuhara, Tomo's best friend whose temper has a fuse shorter than Chiyo; and Sakaki, a tall, athletic beauty whose intimidating looks hide a gentle personality and a painful obsession with cats. In addition, transfer student Ayumu Kasuga, a girl with her head stuck in the clouds, fits right in with the rest of the girls—and she has a few interesting theories about Chiyo's pigtails!

Together, this lovable group of girls experience the ups and downs of school life, their many adventures filled with constant laughter, surreal absurdity, and occasionally even touching commentary on the bittersweet, temporal nature of high school.

[Written by MAL Rewrite]",8.04,600,646,384007,167167,white,2005-11-11T12:59:57+00:00,2023-07-11T03:32:06+00:00,tv,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 23, 'name': 'School'}]",26,"{'year': 2002, 'season': 'spring'}","{'day_of_the_week': 'tuesday', 'start_time': '01:25'}",4_koma_manga,1451,pg_13,,"[{'id': 7, 'name': 'J.C.Staff'}]","{'status': {'watching': '29687', 'completed': '189102', 'on_hold': '22114', 'dropped': '16496', 'plan_to_watch': '126587'}, 'num_list_users': 383986}",356
8425,Gosick,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/27906.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/27906l.jpg'}",2011-01-08,2011-07-02,"Kazuya Kujou is a foreign student at Saint Marguerite Academy, a luxurious boarding school in the Southern European country of Sauville. Originally from Japan, his jet-black hair and dark brown eyes cause his peers to shun him and give him the nickname ""Black Reaper,"" based on a popular urban legend about the traveler who brings death in the spring.

On a day like any other, Kujou visits the school's extravagant library in search of ghost stories. However, his focus soon changes as he becomes curious about a golden strand of hair on the stairs. The steps lead him to a large garden and a beautiful doll-like girl known as Victorique de Blois, whose complex and imaginative foresight allows her to predict their futures, now intertwined.

With more mysteries quickly developing—including the appearance of a ghost ship and an alchemist with the power of transmutation—Victorique and Kujou, bound by fate and their unique skills, have no choice but to rely on each other.

[Written by MAL Rewrite]",8.04,603,405,569146,236997,white,2010-03-18T17:32:50+00:00,2022-04-18T03:56:45+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}]",24,"{'year': 2011, 'season': 'winter'}","{'day_of_the_week': 'saturday', 'start_time': '01:23'}",light_novel,1460,r,"The 11th episode of Gosick was originally scheduled for broadcast on March 19, but had to be postponed to April 2 due to emergency broadcast related to the devastating March 11 earthquake and tsunami. The anime again met some trouble when Bandai Entertainment stopped releasing new DVDs, cancelling the series’ scheduled US DVD/Blu-ray release.","[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '35516', 'completed': '280684', 'on_hold': '26397', 'dropped': '25421', 'plan_to_watch': '201058'}, 'num_list_users': 569076}",357
1559,Shijou Saikyou no Deshi Kenichi,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/75515.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/75515l.webp'}",2006-10-08,2007-09-30,"Whenever he is not getting pummeled in the karate club after school, high schooler Kenichi Shirahama can be found with his head buried in one of the many self-help books he carries with him every day. One day, on the way to school, Kenichi accidentally frightens the new student in his class, leading her to throw him down onto the ground. After apologizing for her violent reflexes, she introduces herself as Miu Furinji and asks Kenichi to be her friend.

Later that day, after karate club practice, Kenichi is given an ultimatum by one of the other club members: they will fight next week and the loser has to quit the club permanently. While lamenting his imminent defeat in the upcoming fight, Kenichi witnesses Miu fend off three thugs easily. Fed up with being perpetually bullied by those more powerful than him, he asks Miu for tips on how to become a better fighter. She directs Kenichi to her grandfather's dojo, Ryouzanpaku, where several skilled—albeit strange—masters of extreme martial arts have gathered to hone their abilities. Miu promises that Kenichi will become significantly stronger, but only if he manages to stay alive.

With those ominous words looming in his mind and the appearance of a criminal martial arts gang known as ""Ragnarok"" threatening the safety of those around him, Kenichi takes the first step on his journey to become a world-class fighter and a defender of the defenseless.

[Written by MAL Rewrite]",8.04,607,823,310463,160597,white,2006-10-11T16:38:56+00:00,2023-03-27T04:15:57+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",50,"{'year': 2006, 'season': 'fall'}","{'day_of_the_week': 'sunday', 'start_time': '00:55'}",manga,1475,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '17947', 'completed': '205714', 'on_hold': '10070', 'dropped': '8902', 'plan_to_watch': '67813'}, 'num_list_users': 310446}",358
34822,Tsuki ga Kirei,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/85592.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/85592l.jpg'}",2017-04-07,2017-06-30,"With a new school year comes a new crowd of classmates, and for their final year of junior high, aspiring writer Kotarou Azumi and track team member Akane Mizuno end up in the same class. Though initially complete strangers, a few chance encounters stir an innocent desire within their hearts. A yearning gaze, a fluttering heart—the hallmarks of young love slip into their lives as fate brings their paths to a cross.

However, though love is patient and love is kind, Kotarou and Akane discover it is not always straightforward. Despite the comfort they find in each other's company, heartache and anxiety come hand in hand with pursuing the feelings in their hearts. With the uncertainty of how the other truly feels as well as the competing affections of those around them, the road ahead is unclear. Even so, under the shining light of a beautiful full moon, Kotarou gathers his courage to ask Akane a single question, one that forever changes their quiet relationship.

[Written by MAL Rewrite]",8.03,610,415,561224,262070,white,2017-01-27T19:21:38+00:00,2022-04-18T05:06:59+00:00,tv,finished_airing,"[{'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,"{'year': 2017, 'season': 'spring'}","{'day_of_the_week': 'friday', 'start_time': '00:00'}",original,1460,pg_13,,"[{'id': 91, 'name': 'feel.'}]","{'status': {'watching': '32207', 'completed': '310545', 'on_hold': '14454', 'dropped': '15354', 'plan_to_watch': '188623'}, 'num_list_users': 561183}",359
39783,5-toubun no Hanayome ∬,"{'medium': 'https://cdn.myanimelist.net/images/anime/1775/109514.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1775/109514l.webp'}",2021-01-08,2021-03-26,"Through their tutor Fuutarou Uesugi's diligent guidance, the Nakano quintuplets' academic performance shows signs of improvement, even if their path to graduation is still rocky. However, as they continue to cause various situations that delay any actual tutoring, Fuutarou becomes increasingly involved with their personal lives, further complicating their relationship with each other.

On another note, Fuutarou slowly begins to realize the existence of a possible connection between him and the past he believes to have shared with one of the five girls. With everyone's feelings beginning to develop and overlap, will they be able to keep their bond strictly to that of a teacher and his students—or will it mature into something else entirely?

[Written by MAL Rewrite]",8.03,614,279,748555,453506,white,2019-05-05T03:44:01+00:00,2023-01-08T17:10:58+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",12,"{'year': 2021, 'season': 'winter'}","{'day_of_the_week': 'friday', 'start_time': '01:28'}",manga,1445,pg_13,5-toubun no Hanayome ∬ adapts content from volumes 5 through 10 of Negi Haruba's manga of the same name.,"[{'id': 1722, 'name': 'Bibury Animation Studios'}]","{'status': {'watching': '51536', 'completed': '557391', 'on_hold': '10376', 'dropped': '10140', 'plan_to_watch': '119069'}, 'num_list_users': 748512}",360
25013,Akatsuki no Yona,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/64225.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/64225l.jpg'}",2014-10-07,2015-03-24,"The kingdom of Kouka is blessed with a beautiful princess whose childlike innocence charms all who come across her. Named Yona, she has grown up sheltered in the royal palace, shielded from any danger that may befall her. However, all good things must come to an end.

Yona's perfect world comes crashing down when a heinous act of treason threatens to erase all that she holds dear, including her birthright as the princess of Kouka. Left with no one to trust but her childhood friend and loyal bodyguard Son Hak, she is forced to flee the palace. Faced with the perils of surviving in the wild with a target on her back, Yona realizes that her kingdom is no longer the safe haven it once was.

Free from the shackles of naivety, Yona vows to do everything in her power to become strong enough to crush her enemies. With Hak by her side, she must piece together the remains of an ancient legend that might be the key to reclaiming her kingdom from those who conspired to steal it from her.

[Written by MAL Rewrite]",8.03,615,210,881946,428758,white,2014-07-01T06:18:56+00:00,2024-11-18T21:57:20+00:00,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",24,"{'year': 2014, 'season': 'fall'}","{'day_of_the_week': 'tuesday', 'start_time': '23:00'}",manga,1440,pg_13,The cast members from the drama CD reprised their roles in the anime.,"[{'id': 1, 'name': 'Pierrot'}]","{'status': {'watching': '49855', 'completed': '544669', 'on_hold': '27549', 'dropped': '26601', 'plan_to_watch': '233224'}, 'num_list_users': 881898}",361
889,Black Lagoon,"{'medium': 'https://cdn.myanimelist.net/images/anime/1906/121592.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1906/121592l.webp'}",2006-04-09,2006-06-25,"Salaryman Rokurou Okajima spends his days trying to climb his company's corporate ladder, until one day when a business negotiation in Thailand goes awry. During the botched deal, he falls hostage to the Lagoon Company—a band of ruthless pirate mercenaries. Left to the whims of his captors after his managers refuse to pay his ransom, Rokurou does the unthinkable: instead of begging for his life, he joins the very crew who kidnapped him.

Now a member of the group, Rokurou must adjust to his new residence in the dissolute hellscape known as Roanapur, a city where corruption and crime run rampant, and even the smallest slipup could cost him his life. If not for one of the many crime syndicates on the island, Rokurou also constantly finds himself at odds with his brash, gunslinging colleague, Revy. 

As Rokurou struggles to abandon his past—and with more than just the profits from the Lagoon Company's illegal trading on the line—he must quickly find the resolve to make tough decisions in high-stress situations while keeping his humanity intact.

[Written by MAL Rewrite]
",8.03,616,158,1043130,507919,white,2006-04-14T22:55:21+00:00,2022-06-14T05:56:12+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 42, 'name': 'Seinen'}]",12,"{'year': 2006, 'season': 'spring'}","{'day_of_the_week': 'sunday', 'start_time': '02:35'}",manga,1407,r,"Black Lagoon was released on DVD by Geneon Entertainment from May 22, 2007 to September 18, 2007. Following a 2008 agreement regarding distribution rights, Funimation Entertainment also published the series in the same format on August 19, 2008. The company later released the anime on Blu-ray on November 17, 2015.  
","[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '52837', 'completed': '623438', 'on_hold': '34367', 'dropped': '22807', 'plan_to_watch': '309639'}, 'num_list_users': 1043088}",362
2164,Dennou Coil,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/12844.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/12844l.jpg'}",2007-05-12,2007-12-01,"In the near future, augmented reality has become a key part of daily life. A gentle middle school girl named Yuuko ""Yasako"" Okonogi and her family have just moved to Daikoku City despite rumors of people disappearing. There, her grandmother, nicknamed ""Mega-baa,"" runs a shop called Megasia that specializes in illegal tools which interact with parts of the virtual world.

Mega-baa also hosts an unofficial detective agency called ""Coil,"" a group of children around Yasako's age who find and handle corruption of the virtual world. Yasako gets involved with the group when Fumie Hashimoto, a playful member of Coil, helps rescue her cyberdog Densuke after getting trapped in virtual space while chasing a mysterious virus. Also investigating these corruptions and viruses is an abrasive hacker named Yuuko Amasawa, who the others take to calling Isako.

Can Coil discover the truths behind the mysterious viruses and corruption, and if they can, at what cost?

[Written by MAL Rewrite]",8.03,617,1615,151040,44670,white,2007-03-17T22:11:07+00:00,2023-02-02T06:07:01+00:00,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}]",26,"{'year': 2007, 'season': 'spring'}",,original,1500,g,One of the awards won by the series was the Seiun Award in 2008 for the Best Dramatic Presentation category. ,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '8368', 'completed': '49915', 'on_hold': '7987', 'dropped': '5532', 'plan_to_watch': '79232'}, 'num_list_users': 151034}",363
