id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,movie_ranking
41462,BanG Dream! Film Live 2nd Stage,"{'medium': 'https://cdn.myanimelist.net/images/anime/1229/117735.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1229/117735l.jpg'}",2021-08-20,2021-08-20,"The second animated live movie for the BanG Dream! franchise and the sequel to BanG Dream! FILM LIVE.

(Source:BanG Dream! Wikia)",7.88,851,7263,8163,2710,white,2020-03-16T12:55:59+00:00,2023-07-16T07:40:27+00:00,movie,finished_airing,"[{'id': 19, 'name': 'Music'}]",1,"{'year': 2021, 'season': 'summer'}",mixed_media,6240,pg_13,,"[{'id': 537, 'name': 'SANZIGEN'}]","{'status': {'watching': '271', 'completed': '3532', 'on_hold': '124', 'dropped': '143', 'plan_to_watch': '4093'}, 'num_list_users': 8163}",192
34438,Code Geass: Hangyaku no Lelouch I - Koudou,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/87709.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/87709l.jpg'}",2017-10-21,2017-10-21,"The Holy Britannian Empire is a powerful nation that uses its military strength to expand its rule, and the small island nation of Japan is yet another victim. During a worldwide conflict in 2010 known as the Second Pacific War, the once-proud country was reduced to rubble and mockingly renamed to Area 11. 

However, one student plans to free Japan from Britannia's control through an extraordinary rebellion. His name is Lelouch Lamperouge, and he is fueled with hatred for the Empire, plotting to wipe its accursed name off the face of the planet. Lelouch's malicious plans are unexpectedly accelerated upon meeting the mysterious woman C.C., who grants him a supernatural ability known as Geass that makes anyone Lelouch commands unable to defy his will. 

Now armed with a devastating power, Lelouch assumes the persona of Zero, a revolutionary figure who carries the hopes and dreams of the oppressed around the world. He vows to restore the glorious nation of Japan and deliver divine retribution to Britannia.

[Written by MAL Rewrite]",7.88,852,2096,106607,41175,white,2016-11-27T08:07:08+00:00,2023-02-07T20:50:15+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2017, 'season': 'fall'}",original,8088,r+,"The movie premiered in Japan on October 21, 2017 at 79 theaters nationwide. It grossed ¥67 million its opening night.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '2988', 'completed': '63748', 'on_hold': '1239', 'dropped': '939', 'plan_to_watch': '37685'}, 'num_list_users': 106599}",193
780,Meitantei Conan Movie 02: 14-banme no Target,"{'medium': 'https://cdn.myanimelist.net/images/anime/1900/94316.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1900/94316l.jpg'}",1998-04-18,1998-04-18,"A mysterious attacker has appeared and is assaulting people whose names contain a number from the standard deck of cards in descending order. When Conan Edogawa points out that all the victims are related to the now famous detective Kogorou Mouri, suspicion immediately falls upon the recently released convict Jou Murakami, as Kogorou was the one responsible for his arrest ten years prior.

With potential victims still at risk, Conan and the police are determined to catch the culprit. As the case gradually unfolds, both Conan and his friend Ran Mouri learn more about her parents' separation and the truth on what transpired a decade ago.

[Written by MAL Rewrite]",7.88,859,2817,66209,40493,white,2006-02-26T04:12:06+00:00,2024-08-14T22:39:38+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 1998, 'season': 'spring'}",manga,5940,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '704', 'completed': '60770', 'on_hold': '270', 'dropped': '319', 'plan_to_watch': '4142'}, 'num_list_users': 66205}",194
38201,Osomatsu-san Movie,"{'medium': 'https://cdn.myanimelist.net/images/anime/1492/113860.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1492/113860l.jpg'}",2019-03-15,2019-03-15,"After an embarrassing high school class reunion with their successful classmates, who have ""proper"" jobs, relationships, and even children, the Matsuno sextuplets return home to sulk about their status as NEETs. They spend the night drinking away their sorrows, eventually falling unconscious, until they awaken in a strange world of memories, centered around one of the brothers' biggest high school regret.

As the sextuplets navigate this memory world, they encounter their embarrassing past selves from high school, as well as those of their friends. All the while, they try to uncover whose regret was great enough to trap them in this strange world, so that they can make their way back to reality. However, they're running out of time; this world of memories is unstable, and the sextuplets may lose their chance to make things right if they're too slow....",7.88,860,5551,15771,6604,white,2018-08-19T08:09:45+00:00,2022-04-16T00:49:53+00:00,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 20, 'name': 'Parody'}]",1,"{'year': 2019, 'season': 'winter'}",manga,6480,r,,"[{'id': 1, 'name': 'Pierrot'}]","{'status': {'watching': '351', 'completed': '9050', 'on_hold': '153', 'dropped': '211', 'plan_to_watch': '6005'}, 'num_list_users': 15770}",195
56609,Kizumonogatari: Koyomi Vamp,"{'medium': 'https://cdn.myanimelist.net/images/anime/1279/140233.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1279/140233l.jpg'}",2024-01-12,2024-01-12,Compilation film of the three Kizumonogatari movies.,7.87,864,5314,17645,1409,white,2023-09-10T04:30:00+00:00,2024-07-03T02:40:48+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",1,"{'year': 2024, 'season': 'winter'}",light_novel,8640,r,,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '572', 'completed': '1988', 'on_hold': '299', 'dropped': '164', 'plan_to_watch': '14622'}, 'num_list_users': 17645}",196
16782,Kotonoha no Niwa,"{'medium': 'https://cdn.myanimelist.net/images/anime/1597/112995.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1597/112995l.jpg'}",2013-05-31,2013-05-31,"On a rainy morning in Tokyo, Takao Akizuki, an aspiring shoemaker, decides to skip class to sketch designs in a beautiful garden. This is where he meets Yukari Yukino, a beautiful yet mysterious woman, for the very first time. Offering to make her new shoes, Takao continues to meet with Yukari throughout the rainy season, and without even realizing it, the two are able to alleviate the worries hidden in their hearts just by being with each other. However, their personal struggles have not disappeared completely, and as the end of the rainy season approaches, their relationship will be put to the test.

[Written by MAL Rewrite]",7.87,865,207,888226,532642,white,2012-12-23T16:13:30+00:00,2023-01-26T04:36:40+00:00,movie,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 80, 'name': 'Visual Arts'}]",1,"{'year': 2013, 'season': 'spring'}",original,2760,pg_13,"Kotonoha no Niwa won the Feature Film Award in the 18th Animation Kobe Awards in 2013 and shared the Satoshi Kon Award for Achievement in Animation with Berserk: Ougon Jidaihen III - Kourin. In 2014, the movie won the AniMovie Award for best feature film.","[{'id': 291, 'name': 'CoMix Wave Films'}]","{'status': {'watching': '17272', 'completed': '671931', 'on_hold': '4706', 'dropped': '1667', 'plan_to_watch': '192601'}, 'num_list_users': 888177}",197
30952,New Initial D Movie: Legend 3 - Mugen,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/76759.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/76759l.jpg'}",2016-02-06,2016-02-06,"After spending his summer racing against some of the best racers in Gunma, Takumi Fujiwara receives a formal challenge from the leader of the Akagi Red Suns, Ryousuke Takahashi. Despite his initial reluctance to get into the hobby, Takumi cannot help but feel excited to go up against the former ""White Comet of Akagi."" In preparation for the battle, Ryousuke downgrades his car, putting his pride and racing career at stake. 

With the title of the fastest racer in all of Gunma on the line, will Takumi and his panda-colored Toyota AE86 be able to defeat Ryousuke's Mazda RX-7 FC? 

[Written by MAL Rewrite]",7.87,867,4248,29728,13865,white,2015-06-11T14:06:47+00:00,2024-04-26T02:43:22+00:00,movie,finished_airing,"[{'id': 3, 'name': 'Racing'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2016, 'season': 'winter'}",manga,3600,pg_13,"New Initial D Movie: Legend 3 - Mugen was released on Blu-ray and DVD by Sentai Filmworks on June 12, 2018.","[{'id': 537, 'name': 'SANZIGEN'}, {'id': 839, 'name': 'LIDENFILMS'}]","{'status': {'watching': '685', 'completed': '20290', 'on_hold': '266', 'dropped': '261', 'plan_to_watch': '8225'}, 'num_list_users': 29727}",198
31490,One Piece Film: Gold,"{'medium': 'https://cdn.myanimelist.net/images/anime/1081/137690.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1081/137690l.jpg'}",2016-07-23,2016-07-23,"Monkey D. Luffy and his Straw Hat Crew have finally arrived on Gran Tesoro, a ship carrying the largest entertainment city in the world. Drawn in by the chances of hitting the jackpot, the crew immediately head to the casino. There, they quickly find themselves on a winning streak, playing with what seems to be endless luck.

When offered a special gamble by Gild Tesoro—the master of the city himself—the crew agrees, choosing to believe in their captain's luck. However, when they find themselves victims of a despicable scam, the crew quickly realize that there is something darker happening beneath the city's surface.

Left penniless and beaten down, the Straw Hat Crew are forced to rely on another gamble of a plan. With the help of a new friend or two, the group must work to reclaim what they've lost before time, and what remains of their luck, runs out.

[Written by MAL Rewrite]",7.87,869,1110,231226,138560,white,2015-08-22T22:55:08+00:00,2022-04-17T21:19:07+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2016, 'season': 'summer'}",manga,7200,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '4955', 'completed': '196303', 'on_hold': '1116', 'dropped': '713', 'plan_to_watch': '28116'}, 'num_list_users': 231203}",199
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/37193.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/37193l.jpg'}",2012-06-23,2012-06-23,"The Band of the Hawk and their enigmatic leader Griffith continue winning battle after battle as their prestige throughout the kingdom of Midland grows. But their latest task is one that has seen failure from everyone who has attempted it: the subjugation of the impenetrable fortress of Doldrey. 

But with members like Guts—the captain of the Hawks' raiders who can easily fell 100 men with his gigantic sword—such tasks prove to be trivial. However, in the aftermath of the battle, Guts decides to leave the Hawks in order to pursue his own dream and bids farewell to his companions, despite Griffith's attempts to make him stay. This single event causes Griffith to lose his composure, and leads him to make a decision that will alter his and the Hawks' fates forever.

[Written by MAL Rewrite]",7.87,877,1163,220998,142076,white,2011-11-22T02:02:30+00:00,2023-04-24T08:32:14+00:00,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 38, 'name': 'Military'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2012, 'season': 'spring'}",manga,5520,r+,,"[{'id': 13, 'name': 'Studio 4°C'}]","{'status': {'watching': '3349', 'completed': '188923', 'on_hold': '995', 'dropped': '827', 'plan_to_watch': '26886'}, 'num_list_users': 220980}",200
14353,Death Billiards,"{'medium': 'https://cdn.myanimelist.net/images/anime/11/48721.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/11/48721l.jpg'}",2013-03-02,2013-03-02,"Two men have just arrived at a location known as Quindecim and are unable to remember how they got there. They are immediately greeted by a young woman who escorts them to a small bar, where a bartender awaits them. They are told that they will have to participate in a game, randomly chosen by roulette, and will be unable to leave until its completion; if they refuse, the consequences will be dire. In addition to the rules of the game, the two men are told to play as if their lives are at stake.
 
The game that has been chosen is billiards. But there's more to it than just pocketing pool balls, as the two are about to find out the outcome could mean life or death.

[Written by MAL Rewrite]",7.87,880,1040,244246,139627,white,2012-06-06T21:13:18+00:00,2024-10-02T16:10:23+00:00,movie,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 59, 'name': 'High Stakes Game'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",1,"{'year': 2013, 'season': 'winter'}",original,1500,r,"Death Billiards is one of the four anime works that each received 38 million yen (about US$480,000) from the ""2012 Young Animator Training Project."" Just like in 2010 and 2011, the animation labor group received 214.5 million yen (US$2.65 million) from the Japanese government's Agency for Cultural Affairs, and it distributed most of those funds to studios who train young animators on-the-job.

The film was later expanded into the 2015 TV anime Death Parade.","[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '3608', 'completed': '190448', 'on_hold': '1336', 'dropped': '727', 'plan_to_watch': '48114'}, 'num_list_users': 244233}",201
54118,IDOLiSH7 Movie: LIVE 4bit - BEYOND THE PERiOD,"{'medium': 'https://cdn.myanimelist.net/images/anime/1698/136186.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1698/136186l.jpg'}",2023-05-20,2023-05-20,"A live performance by IDOLiSH7, TRIGGER, Re:vale, and ŹOOĻ , 4 groups with different charms, will meet in one place, and the grand live entertainment will begin! 

(Source: Translated, edited from official website)",7.87,884,9831,3604,792,white,2023-01-06T17:24:42+00:00,2023-11-27T23:11:23+00:00,movie,finished_airing,"[{'id': 61, 'name': 'Idols (Male)'}, {'id': 19, 'name': 'Music'}]",2,"{'year': 2023, 'season': 'spring'}",game,5622,pg_13,,"[{'id': 1109, 'name': 'Orange'}]","{'status': {'watching': '170', 'completed': '1134', 'on_hold': '88', 'dropped': '81', 'plan_to_watch': '2131'}, 'num_list_users': 3604}",202
