id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,ova_ranking
5947,Tengen Toppa Gurren Lagann Movie Zenyasai: Viral no Amai Yume,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/22175.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/22175l.jpg'}",2009-01-31,2009-01-31,"Viral tries to get some sleep, but keeps on having terrifying nightmares.  Can't anyone save him from his plight?",7.21,3273,4232,30027,13563,white,2009-01-21T23:28:45+00:00,2022-04-08T18:25:03+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,"{'year': 2009, 'season': 'winter'}",original,300,pg_13,,"[{'id': 6, 'name': 'Gainax'}]","{'status': {'watching': '387', 'completed': '20392', 'on_hold': '360', 'dropped': '282', 'plan_to_watch': '8600'}, 'num_list_users': 30021}",354
35459,Boku no Hero Academia: Training of the Dead,"{'medium': 'https://cdn.myanimelist.net/images/anime/1624/111683.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1624/111683l.jpg'}",2017-06-02,2017-06-02,"Returning from their internships, the students of Class 1-A are immediately thrown into more training by their homeroom teacher, Shouta Aizawa. For this exercise, the class will be joining four students from Isamu Academy High School to compete in a survival game. Split up into groups of four, students must either eliminate each other or stay hidden until time runs out to win. 

The training also acts as a reunion between Tsuyu Asui and her friend from middle school, Habuko Mongoose. However, not all the students from Isamu are friendly—Katsuki Bakugou almost instantly picks a fight with Romero Fujimi. The conflict between the two leads Romero to angrily release his Quirk, a gas which zombifies anyone it comes in contact with. How will the remaining students deal with the situation after most of the people around them turn into zombies?

[Written by MAL Rewrite]",7.21,3287,1240,204894,105738,white,2017-04-21T17:27:08+00:00,2022-04-13T13:34:23+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,"{'year': 2017, 'season': 'spring'}",manga,1500,pg_13,Boku no Hero Academia: Training of the Dead was bundled with the 14th volume of the Boku no Hero Academia manga.,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '3143', 'completed': '165124', 'on_hold': '1192', 'dropped': '769', 'plan_to_watch': '34654'}, 'num_list_users': 204882}",355
16700,Higurashi no Naku Koro ni Kaku: Outbreak,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/51063.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/51063l.jpg'}",2013-08-15,2013-08-15,"It is 1983, and Hinamizawa is under quarantine. A mysterious and deadly virus has been discovered within the small village, and its residents—such as teenager Keiichi Maebara and his friends Mion Sonozaki and Rena Ryuuguu—are left confused and frightened by the situation.

As the villagers begin to search for a way to stop the affliction from spreading, some make drastic plans, which leaves Keiichi and his friends looking for a way to escape the village. But when tensions reach an all-time high, some of his group may not make it out unscathed as they fight for their lives against enemies both seen and unseen.

[Written by MAL Rewrite]",7.2,3319,2669,72533,35497,white,2012-12-15T21:44:56+00:00,2024-10-04T14:00:12+00:00,ova,finished_airing,"[{'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 40, 'name': 'Psychological'}]",1,"{'year': 2013, 'season': 'summer'}",visual_novel,3120,r,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '1327', 'completed': '50284', 'on_hold': '740', 'dropped': '438', 'plan_to_watch': '19739'}, 'num_list_users': 72528}",356
10189,Hunter x Hunter Pilot,"{'medium': 'https://cdn.myanimelist.net/images/anime/1142/122815.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1142/122815l.jpg'}",1998-07-26,1998-07-26,"Gon Freecss, a young boy living on Whale Island, manages to catch the local legend called the Master of the Swamp. When he brings the massive fish back to his aunt Mito, she fulfills her promise to allow Gon to take the infamous Hunter Exam. Those who pass the Hunter Exam are granted travel opportunities and privileges that most people can only dream of, so despite its incredible danger, thousands of people apply every year.

Gon hopes to follow in the footsteps of his father, a famous Hunter, and discover for himself why being a Hunter is so amazing. As Gon sets out on his journey, he begins to experience the first of many difficulties that the exam will pose.

[Written by MAL Rewrite]",7.2,3321,4234,29991,12918,white,2011-01-13T23:43:14+00:00,2024-10-07T05:22:53+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 1998, 'season': 'summer'}",manga,1500,pg_13,,"[{'id': 1, 'name': 'Pierrot'}]","{'status': {'watching': '534', 'completed': '20426', 'on_hold': '389', 'dropped': '346', 'plan_to_watch': '8290'}, 'num_list_users': 29985}",357
6198,Meitantei Conan OVA 08: Joshikousei Tantei Suzuki Sonoko no Jikenbo,"{'medium': 'https://cdn.myanimelist.net/images/anime/1982/111465.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1982/111465l.webp'}",2008,2008,"Sonoko is writing a script for a play. In her script, there's a murder case, and high-school detective Suzuki Sonoko is there to help solve it. Haibara finds flaws in the deduction section of the plot, and Ran decides to call Shinichi for help with the script.

(Source: Wikipedia, edited)",7.2,3328,5924,13382,6517,white,2009-03-16T05:07:02+00:00,2023-11-25T14:12:17+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,,manga,1500,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '147', 'completed': '10694', 'on_hold': '135', 'dropped': '156', 'plan_to_watch': '2247'}, 'num_list_users': 13379}",358
1191,Saber Marionette J Again,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/61135.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/61135l.jpg'}",1997-11-25,1998-06-25,"Lime, Cherry, and Bloodberry, female-like androids called marionettes, have returned to Otaru`s side. The somewhat reformed marionettes of Faust (Tiger, Luchs, and Panther) are sent to stay with Otaru and friends to learn more about being human. Enter a seventh marionette named Marine, who has a mysterious power -- and they all possess the special maiden circuit that allows a marionette to feel emotions!

(Source: AniDB)",7.2,3333,6048,12639,6603,white,2006-07-07T20:13:30+00:00,2022-02-19T07:41:35+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 18, 'name': 'Mecha'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}]",6,"{'year': 1997, 'season': 'fall'}",novel,1620,pg_13,,"[{'id': 34, 'name': 'HAL Film Maker'}]","{'status': {'watching': '333', 'completed': '9288', 'on_hold': '245', 'dropped': '206', 'plan_to_watch': '2563'}, 'num_list_users': 12635}",359
31297,"Tokyo Ghoul: ""Pinto""","{'medium': 'https://cdn.myanimelist.net/images/anime/3/78666.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/78666l.jpg'}",2015-12-25,2015-12-25,"Shuu Tsukiyama is a ""ghoul"": a creature who eats human flesh, and he likes to enjoy his meals to the fullest. One night, while relishing in the premeditated murder of his dinner, Shuu's much anticipated first bite is disturbed by a sudden flash of light.

The flash turns out to be from the camera of high schooler Chie Hori, who presents Shuu with the perfect picture capturing his true nature; the extremely clear shot of a bloody corpse and an overly excited Shuu threatens to expose his ghoul identity, thus Shuu needs to sort out this situation quickly.

After Shuu discovers that Chie attends the same high school as him and is even in the same class, the reason behind his feelings of obsession changes from self-preservation to morbid curiosity. As he grows closer to the absent-minded and extremely odd photographer, he challenges them both to learn more about each other's conflicting worlds; Shuu promises that Chie will come out of this experience with a photograph superior to the one she already has.

[Written by MAL Rewrite]
",7.2,3338,1146,223619,124034,white,2015-07-20T07:12:50+00:00,2024-10-02T16:19:55+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 40, 'name': 'Psychological'}, {'id': 42, 'name': 'Seinen'}, {'id': 41, 'name': 'Suspense'}, {'id': 82, 'name': 'Urban Fantasy'}]",1,"{'year': 2015, 'season': 'fall'}",light_novel,1465,r,,"[{'id': 1, 'name': 'Pierrot'}]","{'status': {'watching': '2752', 'completed': '186504', 'on_hold': '1291', 'dropped': '985', 'plan_to_watch': '32077'}, 'num_list_users': 223609}",360
1080,Sentou Yousei Yukikaze,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/32707.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/32707l.jpg'}",2002-08-25,2005-08-26,"It has been 33 years since an alien race, known as the JAM, emerged from a hyperspace passage over Antarctica with the sole purpose of invading Earth. Despite their unexpected initial assaults, a combined effort by humanity not only pushed the JAM force off of Earth but also moved the frontlines of the battle onto the JAM's homeworld of Fairy. Though out of sight and mind for the majority of Earth's inhabitants, the conflict still rages on Fairy, where the United Nations has established five bases and a powerful, technologically advanced military—including the Fairy Air Force (FAF).

Lieutenant Rei Fukai acts as a pilot for the FAF Special Air Force’s Boomerang reconnaissance squadron, flying a Super Sylph fighter jet with the personal name ""Yukikaze."" Soaring high above and observing the battles for air superiority, he is responsible for collecting and analyzing valuable intelligence on JAM methods. While his flying skills are unmatched, he also heavily relies on the highly advanced weaponry and near-sentient AI system of his aircraft. 

Though despised by other members of the FAF for his antisocial and standoffish nature, Lt. Fukai continues to carry out his duties along with Yukikaze. However, during a particularly bloody battle, the appearance of an unresponsive and hostile aircraft catches the lieutenant off-guard—an aircraft which is of the same make and model as his own.

[Written by MAL Rewrite]
",7.19,3344,5009,20679,7249,white,2006-06-12T05:48:25+00:00,2023-01-26T23:31:17+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}, {'id': 41, 'name': 'Suspense'}]",5,"{'year': 2002, 'season': 'summer'}",novel,2220,pg_13,"Sentou Yousei Yukikaze won the Tokyo Anime Award in the OVA category in 2003 and 2006. It also won the Packaged Work Award at the 2003 Animation Kobe Awards. The show's combat scenes were produced with help from the Japan Air Self-Defense Force.

The series was released on DVD as Yukikaze by Bandai Entertainment from February 17, 2004 to July 11, 2006.
","[{'id': 3, 'name': 'Gonzo'}]","{'status': {'watching': '1077', 'completed': '8853', 'on_hold': '615', 'dropped': '652', 'plan_to_watch': '9477'}, 'num_list_users': 20674}",361
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/23557.webp', 'large': 'https://cdn.myanimelist.net/images/anime/9/23557l.webp'}",2005-09-14,2005-09-14,"After a 'modified' ending to the Choubimaru incident, the punishments for the offending parties is metted-out, as well as a surprise marriage proposal by Misao to Mashisu. It almost didn't happen... until Mihoshi and Misao's mother Mitoto steps in and gives her and her family's approval, much to the dismay of FORMER G.P. Marshall Minami Kuramitsu. Otherwise, life goes on as usual for the Masaki clan. But soon when the question of how Tenchi's mother had died is presented, the answer nearly causes a rift between Tenchi, his father and his grandfather, for which only Tenchi's future mother-in-law Rea can solve... as well as the resolution of Noike's unusual secret. 

(Source: ANN)",7.19,3348,6054,12600,5823,white,2006-07-05T21:54:54+00:00,2022-11-23T20:59:05+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,"{'year': 2005, 'season': 'summer'}",original,1800,pg_13,,"[{'id': 48, 'name': 'AIC'}]","{'status': {'watching': '302', 'completed': '8563', 'on_hold': '180', 'dropped': '157', 'plan_to_watch': '3396'}, 'num_list_users': 12598}",362
2500,The Cockpit,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/18697.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/18697l.jpg'}",1993-10-22,1994-01-21,"1. Slipstream
About a Luftwaffe pilot who must choose between his duty to his country: to guard a bomber loaded with Germany's final hope of victory... the world's first atomic bomb... or his duty to the world: to let it fall in flames to enemy Spitfires and be a footnote in history. Of course, things are complicated by the plane's other cargo... the woman he loves. 

2. Sonic Boom Squadron
Near the end of the war, Japan has implemented a new weapon -- a human-piloted rocket-propelled flying bomb. Aboard a bomber carrying one of these, young Ensign Nogami awaits his chance to die as a ""cherry blossom"", a suicide pilot. In a few hours, he will die. The date of his death is set: August 6, 1945.

3. Knight of the Iron Dragon
Two soldiers attempt to reach an air base in order to fulfill a promise despite the fact that it might have been rendered moot in the reality of war.

(Source: ANN)",7.19,3350,5582,15469,6055,white,2007-05-20T20:02:11+00:00,2022-04-16T17:09:02+00:00,ova,finished_airing,"[{'id': 50, 'name': 'Adult Cast'}, {'id': 13, 'name': 'Historical'}, {'id': 38, 'name': 'Military'}]",3,"{'year': 1993, 'season': 'fall'}",manga,1488,pg_13,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '648', 'completed': '7484', 'on_hold': '277', 'dropped': '194', 'plan_to_watch': '6864'}, 'num_list_users': 15467}",363
201,Video Girl Ai,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/22130.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/22130l.jpg'}",1992-03-27,1992-08-28,"After a crushing rejection, the heartbroken Youta Moteuchi trudges home. On his way, a dimly lit video store catches his eye, and he ends up purchasing a ""video girl"" tape meant to ease the hearts of lonely men. However, when he tries to play it in his broken VCR, a beautiful girl leaps out of his TV and lands on his bed. Calling herself Ai Amano, she looks like a golden opportunity for Youta to finally experience true love—that is, until her personality, now troubling thanks to the broken VCR, shows through. Despite her flaws, however, Ai wholeheartedly promises she will ensure Youta finds happiness and true love in his life.

Video Girl Ai follows the daily life of a teenage boy and his pursuit of a fulfilling romance. With the help of his virtual guardian angel, Youta sets forth to find the girl of his dreams.

[Written by MAL Rewrite]",7.19,3354,4122,32086,13842,white,2005-11-12T07:07:55+00:00,2024-06-26T19:52:35+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 9, 'name': 'Ecchi'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",6,"{'year': 1992, 'season': 'winter'}",manga,1740,r+,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '1106', 'completed': '17677', 'on_hold': '786', 'dropped': '672', 'plan_to_watch': '11841'}, 'num_list_users': 32082}",364
1352,Cyber City Oedo 808,"{'medium': 'https://cdn.myanimelist.net/images/anime/8/58763.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/8/58763l.jpg'}",1990-06-21,1991-10-04,"It is the year 2808. Three convicts are recruited as members of the Cyber Police to keep major criminal activity in Oedo (formerly Tokyo) in check. In return, their life sentences will be reduced by a few years for every mission accomplished. However, to ensure that these convicts are doing their job, the police have secured special collars around their necks. If they attempt to remove their collars or fail to meet the time limit of their mission, the collars will self-destruct. 

(Source: ANN)",7.19,3366,4002,33987,12552,white,2006-08-17T00:29:40+00:00,2023-10-16T06:12:31+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}]",3,"{'year': 1990, 'season': 'spring'}",original,2620,r,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '1506', 'completed': '15634', 'on_hold': '590', 'dropped': '408', 'plan_to_watch': '15844'}, 'num_list_users': 33982}",365
58920,Dead Dead Demons Dededede Destruction (OVA) Episode 0,"{'medium': 'https://cdn.myanimelist.net/images/anime/1514/143260.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1514/143260l.jpg'}",2024-05-24,2024-05-24,Episode 0 of Dead Dead Demons Dededede Destruction (OVA).,7.19,3370,5525,15968,8822,white,2024-05-24T05:57:26+00:00,2024-09-27T07:53:46+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2024, 'season': 'spring'}",manga,1433,r,"Even though this episode is labeled as ""episode 0"", it is narratively set between episodes 16 and 17 of the main OVA series.","[{'id': 2157, 'name': 'Production +h.'}]","{'status': {'watching': '619', 'completed': '12604', 'on_hold': '140', 'dropped': '72', 'plan_to_watch': '2530'}, 'num_list_users': 15965}",366
2808,Irregular Hunter X: The Day of Sigma,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/9131.webp', 'large': 'https://cdn.myanimelist.net/images/anime/3/9131l.webp'}",2005-12-15,2005-12-15,"The year is 21XX. Reploids are commonplace now, after Dr. Cain rediscovered Dr. Light's old lab and based several designs off of Dr.Light's original, called ""Megaman X."" X, meanwhile, has joined the Maverick Hunters, and works with unit leader Zero under the command of General Sigma. It is their job to terminate rogue reploids, those who have become violent. 

(Source: ANN)",7.19,3381,6090,12474,6837,white,2007-07-18T03:52:18+00:00,2023-11-07T09:05:37+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2005, 'season': 'fall'}",game,1800,g,,"[{'id': 27, 'name': 'Xebec'}]","{'status': {'watching': '224', 'completed': '9458', 'on_hold': '107', 'dropped': '143', 'plan_to_watch': '2539'}, 'num_list_users': 12471}",367
10628,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/29245.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/29245l.jpg'}",2010-11-17,2010-11-17,Mahou Sensei Negima! Mou Hitotsu no Sekai extra episode featuring Yue.,7.19,3396,6591,10270,3679,gray,2011-04-23T14:07:35+00:00,2022-03-14T17:04:12+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2010, 'season': 'fall'}",manga,1873,pg_13,,"[{'id': 44, 'name': 'Shaft'}, {'id': 299, 'name': 'Studio Pastoral'}]","{'status': {'watching': '375', 'completed': '5739', 'on_hold': '206', 'dropped': '191', 'plan_to_watch': '3756'}, 'num_list_users': 10267}",368
13055,Sankarea OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/79032.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/79032l.jpg'}",2012-06-08,2012-11-09,"Two OVA episodes are bundled as DVDs with each of volumes 6 and 7 of the manga.

The first OVA is a prequel story written by the manga's author. Before the beginning of the main story, Rea and Chihiro have already met at a certain place: an outdoor hot-spring bath.

The second OVA takes place after the series (effectively episode 14). The Furuya family finds a mysterious young girl hiding under the household temple.",7.19,3409,2007,113790,62128,white,2012-02-22T21:41:58+00:00,2024-01-23T15:30:18+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 14, 'name': 'Horror'}, {'id': 64, 'name': 'Love Polygon'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",2,"{'year': 2012, 'season': 'spring'}",manga,1440,r+,Episode 13 is bundled with the final blu-ray release.,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '3103', 'completed': '90649', 'on_hold': '1946', 'dropped': '899', 'plan_to_watch': '17181'}, 'num_list_users': 113778}",369
837,Kyou no 5 no 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/42631.webp', 'large': 'https://cdn.myanimelist.net/images/anime/6/42631l.webp'}",2006-03-24,2007-03-21,"Kyou no Go no Ni revolves around Sato Ryota, a 5th grader in an elementary school. He is a bright and active boy but always manages to get in to a bit of ecchi trouble with his female classmates.",7.18,3411,4152,31334,14661,white,2006-03-26T06:38:18+00:00,2022-04-12T01:09:27+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",4,"{'year': 2006, 'season': 'winter'}",manga,1740,pg_13,,"[{'id': 192, 'name': 'Shinkuukan'}, {'id': 1759, 'name': 'Lyrics'}]","{'status': {'watching': '1114', 'completed': '19171', 'on_hold': '720', 'dropped': '735', 'plan_to_watch': '9589'}, 'num_list_users': 31329}",370
2513,Meitantei Conan OVA 03: Conan to Heiji to Kieta Shounen,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/72319.webp', 'large': 'https://cdn.myanimelist.net/images/anime/13/72319l.webp'}",2003,2003,"Conan and Ran are visiting Heiji and Kazuha in Osaka when the four come across a trio of kids while touring the city. These children, who look eerily similar to the Detective Boys but with different personalities, are looking for their friend who has gone missing—and the two young detectives agree to help find the vanished boy.

[Written by MAL Rewrite]",7.18,3415,5501,16172,8260,white,2007-05-24T08:16:48+00:00,2024-12-10T16:55:22+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 39, 'name': 'Detective'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,,manga,1500,pg_13,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '193', 'completed': '13384', 'on_hold': '137', 'dropped': '157', 'plan_to_watch': '2297'}, 'num_list_users': 16168}",371
8460,Mirai Nikki,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/22971.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/22971l.jpg'}",2010-12-09,2010-12-09,A short OVA that was bundled with the limited edition of the eleventh volume of the manga.,7.18,3416,1039,244623,130630,white,2010-03-23T23:23:25+00:00,2023-08-30T07:34:19+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 59, 'name': 'High Stakes Game'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",1,"{'year': 2010, 'season': 'fall'}",manga,532,r,,"[{'id': 163, 'name': 'asread.'}]","{'status': {'watching': '5483', 'completed': '198664', 'on_hold': '1878', 'dropped': '2472', 'plan_to_watch': '36116'}, 'num_list_users': 244613}",372
16444,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?: Onsen Manyuuki,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/52575.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/52575l.jpg'}",2013-07-20,2013-07-20,"Izayoi, Asuka, and You have been invited to participate in a Gift-Game at a hot spring village to help the small community there find a new water source.

OVA bundled with the eighth volume of the light novel.",7.18,3417,2360,87973,48915,white,2012-12-01T04:28:39+00:00,2023-07-31T06:38:21+00:00,ova,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}]",1,"{'year': 2013, 'season': 'summer'}",light_novel,1380,pg_13,,"[{'id': 51, 'name': 'Diomedéa'}]","{'status': {'watching': '1352', 'completed': '72624', 'on_hold': '581', 'dropped': '347', 'plan_to_watch': '13061'}, 'num_list_users': 87965}",373
1168,Musekinin Kanchou Tylor OVA,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/30471.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/30471l.jpg'}",1994-10-01,1996-08-01,"Six long months have passed. The Raalgon Empire has developed a horrible new type of weapon, and Tylor has been charged with the duty of intercepting it as it is being transported. But when all that could go wrong does go wrong, the crew members of the Soyokaze find themselves at the mercy of their enemies. As the hours tick down toward their execution, the crew wonders: has their irresponsible captain misled them? Or is this all a part of some greater strategy?

(Source: RightStuf)",7.18,3418,6548,10439,4598,white,2006-07-06T05:15:44+00:00,2021-08-17T12:19:47+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",10,"{'year': 1994, 'season': 'fall'}",light_novel,2250,pg_13,,"[{'id': 37, 'name': 'Studio Deen'}, {'id': 39, 'name': 'Daume'}]","{'status': {'watching': '448', 'completed': '5846', 'on_hold': '417', 'dropped': '263', 'plan_to_watch': '3462'}, 'num_list_users': 10436}",374
31378,Owari no Seraph: Kyuuketsuki Shahar,"{'medium': 'https://cdn.myanimelist.net/images/anime/1272/121985.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1272/121985l.jpg'}",2016-05-02,2016-05-02,"The story is set before the main story's ""Battle in Nagoya"" arc.

The Shinoa Squad receives another mission from Guren; to rescue a human girl named Riko from a mysterious vampire, Shahar, and bring her back to her family. However, Ferid and Crowley also appear when they find Shahar. Can Yuuichirou save the girl?

(Source: Crunchyroll)",7.18,3423,2345,88999,37008,white,2015-07-31T23:40:34+00:00,2022-04-14T01:15:01+00:00,ova,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",1,"{'year': 2016, 'season': 'spring'}",manga,1380,r,"It was initially screened at the Jump Special Anime Festa on November 3, 2015. The OVA was bundled with Vol. 11 of the manga, released on May 2, 2016.","[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '2332', 'completed': '60937', 'on_hold': '956', 'dropped': '424', 'plan_to_watch': '24344'}, 'num_list_users': 88993}",375
3624,Seimei no Kagaku: Micro Patrol,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/6208.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/6208l.jpg'}",1986,1986,"The series ""Once Upon a Time... Life"" teaches about the human body and about the different systems in it with the same characters from the other ""Once Upon a Time"" seasons. ""The good Characters"" represent the body's defense mechanisms, whereas ""the bad Characters"" represent the viruses and bacteria that threaten to attack the human body.

(Source: Wikipedia)",7.18,3429,10355,3046,1498,white,2007-12-26T07:25:27+00:00,2022-04-05T12:51:31+00:00,ova,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 56, 'name': 'Educational'}, {'id': 67, 'name': 'Medical'}]",26,,,1544,g,,"[{'id': 191, 'name': 'Eiken'}]","{'status': {'watching': '92', 'completed': '2155', 'on_hold': '81', 'dropped': '154', 'plan_to_watch': '561'}, 'num_list_users': 3043}",376
