id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,bypopularity_ranking
32281,Kimi no Na wa.,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/87048.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/87048l.jpg'}",2016-08-26,2016-08-26,"Mitsuha Miyamizu, a high school girl, yearns to live the life of a boy in the bustling city of Tokyo—a dream that stands in stark contrast to her present life in the countryside. Meanwhile in the city, Taki Tachibana lives a busy life as a high school student while juggling his part-time job and hopes for a future in architecture.

One day, Mitsuha awakens in a room that is not her own and suddenly finds herself living the dream life in Tokyo—but in Taki's body! Elsewhere, Taki finds himself living Mitsuha's life in the humble countryside. In pursuit of an answer to this strange phenomenon, they begin to search for one another.

Kimi no Na wa. revolves around Mitsuha and Taki's actions, which begin to have a dramatic impact on each other's lives, weaving them into a fabric held together by fate and circumstance.

[Written by MAL Rewrite]",8.83,29.0,11,2834958,1959014,white,2015-12-10T09:41:12+00:00,2024-10-04T00:35:05+00:00,movie,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}]",1,"{'year': 2016, 'season': 'summer'}",,original,6391,pg_13,Kimi no Na wa. won the LAFCA Animation Award in 2016 and the Best Animated Film in 2017 by Mainichi Film Awards. It also won the Grand Prize Award on the 20th Japan Media Arts Festival.,"[{'id': 291, 'name': 'CoMix Wave Films'}]","{'status': {'watching': '64225', 'completed': '2455019', 'on_hold': '7441', 'dropped': '4062', 'plan_to_watch': '304078'}, 'num_list_users': 2834825}",11
25777,Shingeki no Kyojin Season 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/84177.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/84177l.jpg'}",2017-04-01,2017-06-17,"For centuries, humanity has been hunted by giant, mysterious predators known as the Titans. Three mighty walls—Wall Maria, Rose, and Sheena—provided peace and protection for humanity for over a hundred years. That peace, however, was shattered when the Colossal Titan and Armored Titan appeared and destroyed the outermost wall, Wall Maria. Forced to retreat behind Wall Rose, humanity waited with bated breath for the Titans to reappear and destroy their safe haven once more.

In Shingeki no Kyojin Season 2, Eren Yeager and others of the 104th Training Corps have just begun to become full members of the Survey Corps. As they ready themselves to face the Titans once again, their preparations are interrupted by the invasion of Wall Rose—but all is not as it seems as more mysteries are unraveled. As the Survey Corps races to save the wall, they uncover more about the invading Titans and the dark secrets of their own members.

[Written by MAL Rewrite]",8.52,133.0,12,2815437,1927271,white,2014-08-04T23:40:50+00:00,2024-07-05T07:07:10+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 58, 'name': 'Gore'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",12,"{'year': 2017, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '22:00'}",manga,1450,r,Shingeki no Kyojin Season 2 adapts content from volumes 9-12 of Hajime Isayama's award-winning manga.,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '89613', 'completed': '2525323', 'on_hold': '17934', 'dropped': '16759', 'plan_to_watch': '165742'}, 'num_list_users': 2815371}",12
40748,Jujutsu Kaisen,"{'medium': 'https://cdn.myanimelist.net/images/anime/1171/109222.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1171/109222l.jpg'}",2020-10-03,2021-03-27,"Idly indulging in baseless paranormal activities with the Occult Club, high schooler Yuuji Itadori spends his days at either the clubroom or the hospital, where he visits his bedridden grandfather. However, this leisurely lifestyle soon takes a turn for the strange when he unknowingly encounters a cursed item. Triggering a chain of supernatural occurrences, Yuuji finds himself suddenly thrust into the world of Curses—dreadful beings formed from human malice and negativity—after swallowing the said item, revealed to be a finger belonging to the demon Sukuna Ryoumen, the King of Curses.

Yuuji experiences first-hand the threat these Curses pose to society as he discovers his own newfound powers. Introduced to the Tokyo Prefectural Jujutsu High School, he begins to walk down a path from which he cannot return—the path of a Jujutsu sorcerer.

[Written by MAL Rewrite]",8.57,106.0,13,2710856,1778122,white,2019-11-20T09:38:26+00:00,2024-10-02T16:16:51+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 46, 'name': 'Award Winning'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",24,"{'year': 2020, 'season': 'fall'}","{'day_of_the_week': 'saturday', 'start_time': '01:25'}",manga,1435,r,Winner of the Anime of the Year (TV Series) at the 2022 Tokyo Anime Award Festival (TAAF).,"[{'id': 569, 'name': 'MAPPA'}]","{'status': {'watching': '354573', 'completed': '2079083', 'on_hold': '46062', 'dropped': '30329', 'plan_to_watch': '200659'}, 'num_list_users': 2710706}",13
9253,Steins;Gate,"{'medium': 'https://cdn.myanimelist.net/images/anime/1935/127974.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1935/127974l.jpg'}",2011-04-06,2011-09-14,"Eccentric scientist Rintarou Okabe has a never-ending thirst for scientific exploration. Together with his ditzy but well-meaning friend Mayuri Shiina and his roommate Itaru Hashida, Okabe founds the Future Gadget Laboratory in the hopes of creating technological innovations that baffle the human psyche. Despite claims of grandeur, the only notable ""gadget"" the trio have created is a microwave that has the mystifying power to turn bananas into green goo.

However, when Okabe attends a conference on time travel, he experiences a series of strange events that lead him to believe that there is more to the ""Phone Microwave"" gadget than meets the eye. Apparently able to send text messages into the past using the microwave, Okabe dabbles further with the ""time machine,"" attracting the ire and attention of the mysterious organization SERN.

Due to the novel discovery, Okabe and his friends find themselves in an ever-present danger. As he works to mitigate the damage his invention has caused to the timeline, Okabe fights a battle to not only save his loved ones but also to preserve his degrading sanity.

[Written by MAL Rewrite]",9.07,4.0,14,2642994,1437085,white,2010-07-26T09:23:40+00:00,2024-01-22T17:31:43+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}, {'id': 78, 'name': 'Time Travel'}]",24,"{'year': 2011, 'season': 'spring'}","{'day_of_the_week': 'wednesday', 'start_time': '02:05'}",visual_novel,1460,pg_13,Steins;Gate is based on 5pb. and Nitroplus' visual novel of the same title released in 2009. It serves as the second entry in the Science Adventure series.,"[{'id': 314, 'name': 'White Fox'}]","{'status': {'watching': '172734', 'completed': '1657140', 'on_hold': '91384', 'dropped': '57953', 'plan_to_watch': '663671'}, 'num_list_users': 2642882}",14
33486,Boku no Hero Academia 2nd Season,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/85221.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/85221l.jpg'}",2017-04-01,2017-09-30,"At UA Academy, not even a violent attack can disrupt their most prestigious event: the school sports festival. Renowned across Japan, this festival is an opportunity for aspiring heroes to showcase their abilities, both to the public and potential recruiters.

However, the path to glory is never easy, especially for Izuku Midoriya—whose quirk possesses great raw power but is also cripplingly inefficient. Pitted against his talented classmates, such as the fire and ice wielding Shouto Todoroki, Izuku must utilize his sharp wits and master his surroundings to achieve victory and prove to the world his worth.

[Written by MAL Rewrite]",8.07,546.0,15,2591636,1765739,white,2016-06-23T06:42:44+00:00,2023-01-30T15:06:59+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",25,"{'year': 2017, 'season': 'spring'}","{'day_of_the_week': 'saturday', 'start_time': '17:30'}",manga,1430,pg_13,,"[{'id': 4, 'name': 'Bones'}]","{'status': {'watching': '126224', 'completed': '2319272', 'on_hold': '21414', 'dropped': '21900', 'plan_to_watch': '102775'}, 'num_list_users': 2591585}",15
1735,Naruto: Shippuuden,"{'medium': 'https://cdn.myanimelist.net/images/anime/1565/111305.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1565/111305l.webp'}",2007-02-15,2017-03-23,"It has been two and a half years since Naruto Uzumaki left Konohagakure, the Hidden Leaf Village, for intense training following events which fueled his desire to be stronger. Now Akatsuki, the mysterious organization of elite rogue ninja, is closing in on their grand plan which may threaten the safety of the entire shinobi world.
 
Although Naruto is older and sinister events loom on the horizon, he has changed little in personality—still rambunctious and childish—though he is now far more confident and possesses an even greater determination to protect his friends and home. Come whatever may, Naruto will carry on with the fight for what is important to him, even at the expense of his own body, in the continuation of the saga about the boy who wishes to become Hokage.

[Written by MAL Rewrite]",8.27,312.0,16,2568750,1709493,white,2006-12-09T15:28:11+00:00,2023-09-27T21:27:43+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 27, 'name': 'Shounen'}]",500,"{'year': 2007, 'season': 'winter'}","{'day_of_the_week': 'thursday', 'start_time': '19:30'}",manga,1389,pg_13,,"[{'id': 1, 'name': 'Pierrot'}]","{'status': {'watching': '442141', 'completed': '1693732', 'on_hold': '142088', 'dropped': '158127', 'plan_to_watch': '132575'}, 'num_list_users': 2568663}",16
21,One Piece,"{'medium': 'https://cdn.myanimelist.net/images/anime/1244/138851.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1244/138851l.jpg'}",1999-10-20,,"Barely surviving in a barrel after passing through a terrible whirlpool at sea, carefree Monkey D. Luffy ends up aboard a ship under attack by fearsome pirates. Despite being a naive-looking teenager, he is not to be underestimated. Unmatched in battle, Luffy is a pirate himself who resolutely pursues the coveted One Piece treasure and the King of the Pirates title that comes with it.

The late King of the Pirates, Gol D. Roger, stirred up the world before his death by disclosing the whereabouts of his hoard of riches and daring everyone to obtain it. Ever since then, countless powerful pirates have sailed dangerous seas for the prized One Piece only to never return. Although Luffy lacks a crew and a proper ship, he is endowed with a superhuman ability and an unbreakable spirit that make him not only a formidable adversary but also an inspiration to many.

As he faces numerous challenges with a big smile on his face, Luffy gathers one-of-a-kind companions to join him in his ambitious endeavor, together embracing perils and wonders on their once-in-a-lifetime adventure.

[Written by MAL Rewrite]",8.73,54.0,17,2463183,1398712,white,2005-11-11T01:20:50+00:00,2024-10-13T18:10:06+00:00,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",0,"{'year': 1999, 'season': 'fall'}","{'day_of_the_week': 'sunday', 'start_time': '09:30'}",manga,1440,pg_13,"The anime had a hiatus from October 13, 2024 to April 2025.

Several anime-original arcs have been adapted into light novels, and the series has inspired 50+ video games as of 2023.

In June 2004, One Piece was licensed in North America by 4Kids Entertainment, which partnered with Viz Media for home video distribution. As One Piece proved unsuitable for their target demographic, 4Kids Entertainment censored the show to meet their standards, and, in December 2006, they stopped its production. In April 2007, Funimation took over the series licensing, providing an uncut version that remained faithful to the original release.

In Japan, the anime's first 574 episodes were released exclusively on DVD by Avex Pictures from February 21, 2001, to December 4, 2013. Blu-rays also became available with the DVDs starting on January 8, 2014. In North America, Viz Media released the anime on DVD between February 28, 2006, and June 26, 2007. Funimation has re-released and continued the series since May 27, 2008. From March 23, 2021, the DVDs were accompanied by Blu-rays as well.","[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '1746533', 'completed': '16', 'on_hold': '297039', 'dropped': '195959', 'plan_to_watch': '223517'}, 'num_list_users': 2463064}",17
35760,Shingeki no Kyojin Season 3,"{'medium': 'https://cdn.myanimelist.net/images/anime/1173/92110.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1173/92110l.jpg'}",2018-07-23,2018-10-15,"Still threatened by the ""Titans"" that rob them of their freedom, mankind remains caged inside the two remaining walls. Efforts to eradicate these monsters continue; however, threats arise not only from the Titans beyond the walls, but from the humans within them as well.

After being rescued from the Colossal and Armored Titans, Eren Yaeger devotes himself to improving his Titan form. Krista Lenz struggles to accept the loss of her friend, Captain Levi chooses Eren and his friends to form his new personal squad, and Commander Erwin Smith recovers from his injuries. All seems well for the soldiers, until the government suddenly demands custody of Eren and Krista. The Survey Corps' recent successes have drawn attention, and a familiar face from Levi's past is sent to collect the wanted soldiers. Sought after by the government, Levi and his new squad must evade their adversaries in hopes of keeping Eren and Krista safe.

Eren and his fellow soldiers are not only fighting for their survival against the terrifying Titans, but also against the terror of a far more conniving foe: their fellow humans.

[Written by MAL Rewrite]",8.63,83.0,18,2461680,1672823,white,2017-06-17T14:15:58+00:00,2024-07-05T07:07:23+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 58, 'name': 'Gore'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",12,"{'year': 2018, 'season': 'summer'}","{'day_of_the_week': 'monday', 'start_time': '00:35'}",manga,1434,r,Shingeki no Kyojin Season 3 adapts content from manga volumes 13-17.,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '79016', 'completed': '2201696', 'on_hold': '13961', 'dropped': '10499', 'plan_to_watch': '156446'}, 'num_list_users': 2461618}",18
19815,No Game No Life,"{'medium': 'https://cdn.myanimelist.net/images/anime/1074/111944.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1074/111944l.jpg'}",2014-04-09,2014-06-25,"Sixteen sentient races inhabit Disboard, a world overseen by Tet, the One True God. The lowest of the sixteen—Imanity—consists of humans, a race with no affinity for magic. In a place where everything is decided through simple games, humankind seems to have no way out of their predicament—but the arrival of two outsiders poses a change.

On Earth, stepsiblings Sora and Shiro are two inseparable shut-ins who dominate various online games under the username ""Blank."" While notorious on the internet, the pair believe that life is merely another dull game. However, after responding to a message from an unknown user, they are suddenly transported to Disboard. The mysterious sender turns out to be Tet, who informs them about the world's absolute rules. After Tet leaves, Sora and Shiro begin their search for more information and a place to stay, taking them to Elkia—Imanity's only remaining kingdom.

There, the duo encounters Stephanie Dola, an emotional girl vying for the kingdom's sovereignty. In desperation, she attempts to regain her father's throne, but her foolhardiness makes her goal unachievable. Inspired by the girl's motivation and passion, Sora and Shiro decide to aid Stephanie in getting Elkia back on its feet, ultimately aiming to become the new rulers of the enigmatic realm.

[Written by MAL Rewrite]
",8.05,588.0,19,2454427,1568222,white,2013-07-30T11:07:48+00:00,2022-04-20T05:01:07+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}, {'id': 11, 'name': 'Strategy Game'}]",12,"{'year': 2014, 'season': 'spring'}","{'day_of_the_week': 'wednesday', 'start_time': '21:30'}",light_novel,1380,pg_13,No Game No Life adapts the first three volumes of Yuu Kamiya's light novel series of the same title.,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '91273', 'completed': '1993008', 'on_hold': '37739', 'dropped': '59843', 'plan_to_watch': '272437'}, 'num_list_users': 2454300}",19
28851,Koe no Katachi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1122/96435.webp', 'large': 'https://cdn.myanimelist.net/images/anime/1122/96435l.webp'}",2016-09-17,2016-09-17,"As a wild youth, elementary school student Shouya Ishida sought to beat boredom in the cruelest ways. When the deaf Shouko Nishimiya transfers into his class, Shouya and the rest of his class thoughtlessly bully her for fun. However, when her mother notifies the school, he is singled out and blamed for everything done to her. With Shouko transferring out of the school, Shouya is left at the mercy of his classmates. He is heartlessly ostracized all throughout elementary and middle school, while teachers turn a blind eye.

Now in his third year of high school, Shouya is still plagued by his wrongdoings as a young boy. Sincerely regretting his past actions, he sets out on a journey of redemption: to meet Shouko once more and make amends.

Koe no Katachi tells the heartwarming tale of Shouya's reunion with Shouko and his honest attempts to redeem himself, all while being continually haunted by the shadows of his past.
 
[Written by MAL Rewrite]",8.93,19.0,20,2419998,1670366,white,2014-12-15T08:00:46+00:00,2024-09-16T20:40:52+00:00,movie,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2016, 'season': 'summer'}",,manga,7803,pg_13,Koe no Katachi won the following awards: Japanese Movie Critics Awards for Best Animation Feature Film in 2016; Japanese Academy Award for Excellent Animation of the Year in 2016; Tokyo Anime Award Festival for Anime of the Year (movie) & Best Screenplay / Original Story (Reiko Yoshida) in 2017; Japan Media Arts Festival for Animation Division - Excellence Award in 2017; Japan Movie Critics Awards for Best Animation of the Year in 2017; and Camera Japan Festival for Feature Film in 2017.,"[{'id': 2, 'name': 'Kyoto Animation'}]","{'status': {'watching': '51746', 'completed': '2079147', 'on_hold': '6795', 'dropped': '3424', 'plan_to_watch': '278740'}, 'num_list_users': 2419852}",20
38524,Shingeki no Kyojin Season 3 Part 2,"{'medium': 'https://cdn.myanimelist.net/images/anime/1517/100633.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1517/100633l.jpg'}",2019-04-29,2019-07-01,"Seeking to restore humanity's diminishing hope, the Survey Corps embark on a mission to retake Wall Maria, where the battle against the merciless ""Titans"" takes the stage once again.

Returning to the tattered Shiganshina District that was once his home, Eren Yeager and the Corps find the town oddly unoccupied by Titans. Even after the outer gate is plugged, they strangely encounter no opposition. The mission progresses smoothly until Armin Arlert, highly suspicious of the enemy's absence, discovers distressing signs of a potential scheme against them. 

Shingeki no Kyojin Season 3 Part 2 follows Eren as he vows to take back everything that was once his. Alongside him, the Survey Corps strive—through countless sacrifices—to carve a path towards victory and uncover the secrets locked away in the Yeager family's basement.

[Written by MAL Rewrite]",9.05,5.0,21,2376571,1649971,white,2018-10-14T18:13:45+00:00,2023-10-01T22:11:49+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 58, 'name': 'Gore'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}, {'id': 76, 'name': 'Survival'}, {'id': 41, 'name': 'Suspense'}]",10,"{'year': 2019, 'season': 'spring'}","{'day_of_the_week': 'monday', 'start_time': '00:10'}",manga,1435,r,Shingeki no Kyojin Season 3 Part 2 adapts content from volumes 18-22 of Hajime Isayama's award-winning manga of the same name.,"[{'id': 858, 'name': 'Wit Studio'}]","{'status': {'watching': '81316', 'completed': '2145253', 'on_hold': '9637', 'dropped': '7964', 'plan_to_watch': '132342'}, 'num_list_users': 2376512}",21
1575,Code Geass: Hangyaku no Lelouch,"{'medium': 'https://cdn.myanimelist.net/images/anime/1032/135088.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1032/135088l.jpg'}",2006-10-06,2007-07-29,"In the year 2010, the Holy Empire of Britannia is establishing itself as a dominant military nation, starting with the conquest of Japan. Renamed to Area 11 after its swift defeat, Japan has seen significant resistance against these tyrants in an attempt to regain independence.

Lelouch Lamperouge, a Britannian student, unfortunately finds himself caught in a crossfire between the Britannian and the Area 11 rebel armed forces. He is able to escape, however, thanks to the timely appearance of a mysterious girl named C.C., who bestows upon him Geass, the ""Power of Kings."" Realizing the vast potential of his newfound ""power of absolute obedience,"" Lelouch embarks upon a perilous journey as the masked vigilante known as Zero, leading a merciless onslaught against Britannia in order to get revenge once and for all.

[Written by MAL Rewrite]",8.7,63.0,22,2319865,1437078,white,2006-10-15T12:17:18+00:00,2023-04-02T18:24:34+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 46, 'name': 'Award Winning'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",25,"{'year': 2006, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '01:25'}",original,1440,r,"Code Geass: Hangyaku no Lelouch is an original anime series by Sunrise animation studio with original character designs by the all-female Japanese manga artist group Clamp. Manga and light novels based off the show have been published by Kadokawa Shoten. The show has sold millions of DVDs and Blu-ray volumes and is extremely popular in both Japan and North America. The show is known for its multi-genre appeal and for its diverse cast of characters who face many moral dilemmas over the course of the series.

The series won: ""The Best Anime TV Series"" award at the 2007 Tokyo International Anime Fair, ""The Best TV animation"" award at the twelfth Animation Kobe, and ""The Most Popular Anime"" award at the Animage 's 29th Annual Anime Grand Prix.

The series was rebroadcasted during October 2021 on the Animeism programming block to celebrate its 15th anniversary.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '113624', 'completed': '1736303', 'on_hold': '63380', 'dropped': '46954', 'plan_to_watch': '359518'}, 'num_list_users': 2319779}",22
31240,Re:Zero kara Hajimeru Isekai Seikatsu,"{'medium': 'https://cdn.myanimelist.net/images/anime/1522/128039.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1522/128039l.jpg'}",2016-04-04,2016-09-19,"When Subaru Natsuki leaves the convenience store, the last thing he expects is to be wrenched from his everyday life and dropped into a fantasy world. Things are not looking good for the bewildered teenager; however, not long after his arrival, he is attacked by some thugs. Armed with only a bag of groceries and a now useless cell phone, he is quickly beaten to a pulp. Fortunately, a mysterious beauty named Satella, in hot pursuit after the one who stole her insignia, happens upon Subaru and saves him. In order to thank the honest and kindhearted girl, Subaru offers to help in her search, and later that night, he even finds the whereabouts of that which she seeks. But unbeknownst to them, a much darker force stalks the pair from the shadows, and just minutes after locating the insignia, Subaru and Satella are brutally murdered.

However, Subaru immediately reawakens to a familiar scene—confronted by the same group of thugs, meeting Satella all over again—the enigma deepens as history inexplicably repeats itself.

[Written by MAL Rewrite]",8.23,348.0,23,2280840,1458323,white,2015-07-13T23:58:43+00:00,2024-09-01T07:51:27+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 62, 'name': 'Isekai'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}, {'id': 78, 'name': 'Time Travel'}]",25,"{'year': 2016, 'season': 'spring'}","{'day_of_the_week': 'monday', 'start_time': '01:05'}",light_novel,1584,r,"Re:Zero kara Hajimeru Isekai Seikatsu adapts the first nine volumes of Tappei Nagatsuki's light novel series of the same title. 

An edited version of the series, titled Re:Zero kara Hajimeru Isekai Seikatsu: Shin Henshuu-ban (Re: Zero -Starting Life In Another World- Director's Cut), received a rebroadcast starting January 1, 2020. Twenty-five episodes of the original series were combined into thirteen 49-minute long episodes with some scenes being slightly extended. The last four minutes of episode 13 featured new scenes that were later included at the beginning of the second season.","[{'id': 314, 'name': 'White Fox'}]","{'status': {'watching': '143519', 'completed': '1767378', 'on_hold': '48487', 'dropped': '57634', 'plan_to_watch': '263692'}, 'num_list_users': 2280710}",23
