id,title,start_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,airing_ranking,end_date,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
29643,6HP (Six Hearts Princess),2016-12-30,no_synopsis,6.1,9329.0,7934,6506,594,white,tv_special,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 66, 'name': 'Mahou Shoujo'}]",0,original,1440,pg_13,"[{'id': 931, 'name': 'Poncotan'}]",109,airing,NIL,NIL,2016.0,fall,1030,2,528,428,4516,6504.0,0.853,0.147
42295,Fushigi Dagashiya: Zenitendou,2020-09-08,"Zenitendo is a mysterious candy store that only lucky people can reach. All the candy recommended by Beniko, the owner of the store, is perfectly suited to the buyer's troubles. However, it depends on whether the candy will be used or eaten correctly that it can bring happiness or misfortune.

(Source: MAL News)",6.01,9819.0,11762,2004,198,white,tv,currently_airing,"[{'id': 15, 'name': 'Kids'}, {'id': 7, 'name': 'Mystery'}]",0,novel,600,g,"[{'id': 18, 'name': 'Toei Animation'}, {'id': 36, 'name': 'Gallop'}, {'id': 330, 'name': 'Kanaban Graphics'}]",110,airing,tuesday,18:45,2020.0,fall,396,0,189,318,1099,2002.0,0.7468,0.2532
8336,Hanakappa,2010-03-29,Story about Kappa with flowers on their heads.,6.0,9838.0,14106,992,169,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}]",0,picture_book,600,pg,"[{'id': 27, 'name': 'Xebec'}, {'id': 28, 'name': 'OLM'}]",111,airing,other,NIL,2010.0,spring,257,0,114,290,329,990.0,0.5919,0.4081
57944,"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",2024-10-06,"Throughout his youth, unskilled healer Laust was taken advantage of by unscrupulous adventurers. Despite intensive efforts to improve himself, Laust is swindled by the members of Blades of Lightning—the first party that he joins after completing his training—and is eventually banished by its leader Margulus.

As the subject of public ridicule, Laust is not hopeful about his future prospects. However, novice adventurer Narsena unexpectedly offers to form a party with him, and he happily accepts. The duo quickly gain fame by conquering uncharted parts of the labyrinth. While there seems to be a reason behind Narsena's hasty proposal, Laust is oblivious to what it could be.

Meanwhile, Margulus fails for the second time to slay a poisonous hydra, even after enlisting the help of elite healer Lyra for the quest. Laust soon finds himself being asked to rejoin Blades of Lightning, but it is not as easy as he imagined to move on from his former comrades-in-arms despite his new path and current companion.

[Written by MAL Rewrite]",5.99,9902.0,3185,52579,8267,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",12,light_novel,1403,pg_13,"[{'id': 1521, 'name': 'Studio Elle'}]",112,2024-12-22,sunday,02:00,2024.0,fall,30729,4,699,3304,17843,52579.0,0.9239,0.0761
37096,Puzzle & Dragon,2018-04-02,"The story is set in modern day Japan following the growth of the protagonist Taiga Akashi, an elementary school kid who wants to be a professional gamer someday. 

(Source: Crunchyroll)",5.84,10664.0,12294,1677,145,white,tv,currently_airing,"[{'id': 15, 'name': 'Kids'}, {'id': 11, 'name': 'Strategy Game'}]",0,game,1440,pg,"[{'id': 1, 'name': 'Pierrot'}]",113,airing,monday,18:25,2018.0,spring,323,0,78,283,991,1675.0,0.7845,0.2155
15407,Magical Suite Prism Nana,2015-11-29,"In a future not too distant from ours, Nanagoo City is a beautiful city in Japan surrounded by mountains and ocean-sides. The sensitive, adolescent girls who live there are each opening up doors to their own, unique possibilities. No one wants to forget the path they take to adulthood.

(Source: ANN)",5.83,10674.0,6801,9568,256,white,ova,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 66, 'name': 'Mahou Shoujo'}]",7,original,1800,no_rating,"[{'id': 44, 'name': 'Shaft'}]",114,airing,NIL,NIL,2015.0,fall,564,1,285,250,8465,9565.0,0.9441,0.0559
56420,Haigakura,2024-10-07,"The balance of the world is deeply shaken when malevolent gods known as the Four Perils break their seals and disappear together with eight million minor deities. In the absence of gods, lands become barren and famine looms in the country of the Eight Immortals. In order to restore the fragile harmony, kashi—gifted dancers and singers—must hunt the missing gods in other realms, use their performance skills to charm the deities, and seal them using the power of their rosaries.

Although a master dancer, Ichiyou is ridiculed by his peers for his lack of singing talent. Nonetheless, the young kashi is tasked by the Eight Immortals to bring back the Four Perils before the world plunges into complete chaos. Helped by his familiars Tenkou and Kaka, Ichiyou embarks on the perilous mission given to him, with his search leading him to modern-day Japan. If he hopes to save the world, Ichiyou must also uncover the truth behind the Four Perils' disappearance—but this event seems to be disturbingly intertwined with his own past.

[Written by MAL Rewrite]",5.68,11405.0,6107,12374,1074,white,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 43, 'name': 'Josei'}]",13,manga,1420,pg_13,"[{'id': 1340, 'name': 'Typhoon Graphics'}]",115,airing,monday,22:00,2024.0,fall,3301,0,348,1121,7602,12372.0,0.8813,0.1187
57798,Shinkalion: Change the World,2024-04-07,"Once upon a time, an unidentified enemy, the Unknown, suddenly appeared. The ""Super Evolutionary Railway Development Agency,"" had developed the ""Shinkalion,"" a robot that transforms into a bullet train, as a countermeasure against this threat.

(Source: Official Website, translated)
",5.66,11438.0,7791,6818,619,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 15, 'name': 'Kids'}, {'id': 18, 'name': 'Mecha'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",0,other,1424,pg_13,"[{'id': 10, 'name': 'Production I.G'}, {'id': 1278, 'name': 'Signal.MD'}]",116,airing,sunday,08:30,2024.0,spring,1682,0,318,788,4005,6793.0,0.8372,0.1628
35701,Shammy to Kage Boy,2016-10-20,Shammy gets into a fight with a shadow boy.,5.65,11493.0,19449,296,108,white,tv_special,currently_airing,"[{'id': 15, 'name': 'Kids'}]",0,original,300,g,[],117,airing,NIL,NIL,2016.0,fall,116,0,44,59,77,296.0,0.652,0.348
54040,Tousouchuu: Great Mission,2023-04-02,"Due to Earth's increasing climate crisis, humanity has developed futuristic technology to migrate to the Moon. Tomura Sawyer works as a courier in the higher areas, saving money for his little brother, Haru, who suffers from Smoky Moon Disease - a sickness produced by the smoke and polution from the lower areas. The two siblings dream of moving to the higher, cleaner areas to treat this disease.

Tomura takes a gamble to do the impossible: to participate in the TV program ""Run for Money"" and to win against all the other contestants even if he doesn't have the Chrono Bracelet required for it. A producer of said program by the name of Harvest seems to take an interest in Tomura's determination to participate, so she gifts him the Bracelet and allows him to participate. In this glorified game of Tag, Tomura Sawyer must last longer than anyone else without being touched by the enemies in this game — the Hunters.",5.64,11545.0,8222,5968,752,gray,tv,currently_airing,"[{'id': 59, 'name': 'High Stakes Game'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 41, 'name': 'Suspense'}]",0,other,1380,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",118,airing,sunday,09:00,2023.0,spring,1462,0,327,978,3183,5950.0,0.7807,0.2193
50607,Yu☆Gi☆Oh! Go Rush!!,2022-04-03,"After inheriting the company from their parents, siblings Yuuhi and Yuamu Oudou have started to work at Ultraterrestrial Trouble Solutions, an organization that hunts aliens. Although they have never encountered aliens before, Yuuhi is desperate to meet one as he believes that an alien has stolen his important item called the ""Earthdamar.""

One day, while searching for extraterrestrial creatures, Yuuhi and Yuamu find a strange spot in the forest where many trees have fallen, forming a scenery similar to a crop circle. As they venture further, they discover a mysterious spaceship and enter it out of curiosity. To their surprise, they come across Yudias Velgear, an alien from the Velgear Star Cluster. As it turns out, Yudias is seeking to learn about Rush Duel—a card game popular among elementary school students—as he believes that it will save his home from a long war.

With the siblings agreeing to teach Yudias about Rush Duel, they eventually realize that their first contact with an alien may not be a random coincidence.

[Written by MAL Rewrite]
",5.64,11548.0,7922,6552,1108,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Strategy Game'}]",0,card_game,1440,pg_13,"[{'id': 397, 'name': 'Bridge'}]",119,airing,sunday,07:30,2022.0,spring,2094,0,411,826,3217,6548.0,0.8111,0.1889
51870,"Pokemon de Manabi, Asobu",2019-06-12,"A collaboration series between Wonder Lab's educational app ""Think!Think!"" and Pokémon Kids TV!

Let's solve the fun problems from ""Think!Think!"" and also meet some Pokémon on the way!

(Source: Official YouTube Channel)",5.55,11849.0,14650,851,234,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 56, 'name': 'Educational'}, {'id': 15, 'name': 'Kids'}]",0,game,215,pg,[],120,airing,NIL,NIL,2019.0,spring,338,0,103,73,337,851.0,0.7932,0.2068
50418,Ninjala (TV),2022-01-08,"The year is 20XX. The ninja, who once forged the history of Japan, were scattered across the country during the Meiji Restoration. As these ninja mingled with the other clans, their bloodline thinned, and they gradually faded from sight. The descendants of these ninja clans, seeking to preserve their heritage, formed the WNA (World Ninja Association) in the hope of carrying on their legacy.

And so it was that the WNA succeeded in developing Ninja-Gum, an art which could summon forth the strength of the Shinobi. And yet creating the most powerful Ninja-Gum requires the strongest of ninja DNA. So it was that the Ninjala Tournament was held, that the mightiest of all ninjas could be found... 

(Source: Official Game website)",5.54,11884.0,10421,2985,417,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}]",0,game,1395,pg,"[{'id': 28, 'name': 'OLM'}]",121,airing,saturday,07:00,2022.0,winter,699,0,199,657,1428,2983.0,0.713,0.287
51866,CoroCoro Monster Ball,2019-02-22,"A rhythm video made for Pokémon Kids TV! 
Check it out and see if your favorite Pokémon is inside one of the rolling Poké Balls!
The Poké Balls just keep on coming!
But just what types of Pokémon do they contain?

(Source: Official YouTube Channel)",5.48,12059.0,15257,708,251,white,ona,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,game,328,pg,[],122,airing,NIL,NIL,2019.0,winter,337,1,85,63,222,708.0,0.791,0.209
56461,Hamidashi Creative,2024-10-04,"It's the end of June, and the summer seems to be locked in place. Tomohiro Izumi, recognized by himself and those around him as an introvert, is spending another quiet day in his little corner of his classroom... or so he thought.

""Congratulations! You've been selected as our next student council president!""

The student council president lottery, held on the spur of the moment by the academy. Tomohiro manages to be the one randomly selected thanks to his ridiculous luck! Now the spotlight is suddenly upon him, and as a result, rumors about him begin to circulate. With no way out, Tomohiro relies on his advisor to start gathering allies he can rely on.

But none of the candidates his advisor suggests, from his classmate Kano to his underclassman Asumi, and even his little sister Hiyori, are even coming to the campus!? Amidst all of this chaos, even the former president that no one could ever get ahold of, Shio, shows up...!

Is it fate, or is it a foregone conclusion? The unheard of and unprecedented battles of the ""Random Lottery Student Council President"" are about to begin! 

(Source: Sekai Project, edited)",5.48,12064.0,8043,6307,503,white,tv,currently_airing,"[{'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,visual_novel,270,pg_13,"[{'id': 2370, 'name': 'Hayabusa Film'}]",123,2024-12-20,friday,01:00,2024.0,fall,1584,0,141,451,4130,6306.0,0.9061,0.0939
35694,Kirin the Noop,2014-02-06,A shadow painting anime about a timid giraffe named Noop and his hedgehog companion named Harry as they travel their distant star world helping each other.,5.23,12704.0,14954,777,137,white,tv_special,currently_airing,"[{'id': 2, 'name': 'Adventure'}]",0,original,300,g,[],124,airing,NIL,NIL,2014.0,winter,186,0,65,317,207,775.0,0.5071,0.4929
57945,Tasuuketsu,2024-07-03," During his school computer class, Saneatsu Narita is presented with a strange screen posing a yes-or-no question that quickly disappears. The next day, Saneatsu wakes up to a world where everyone, save for himself and a few others, is dead.

An announcement from a mysterious figure known only as the Emperor begins to shed light on the situation. The question that Saneatsu saw on the screen is part of a game called Tasuuketsu. Every day, the survivors will see a question appear on a screen, and answering it will determine who lives to see the next day. Responding the same as the majority will guarantee death, and the last player standing will earn the right to meet the Emperor.

Saneatsu resolves to beat the Emperor at their own game, making use of the hidden envelopes containing powers that can aid the players. With the help of his small group of friends, Saneatsu must avoid falling into the machinations of the other players and win this wicked game.

[Written by MAL Rewrite]",4.69,13380.0,4947,21249,4698,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 59, 'name': 'High Stakes Game'}, {'id': 40, 'name': 'Psychological'}, {'id': 41, 'name': 'Suspense'}]",24,web_manga,1320,pg_13,"[{'id': 41, 'name': 'Satelight'}]",125,2024-12-25,wednesday,01:59,2024.0,summer,8506,0,775,5222,6717,21220.0,0.7174,0.2826
60289,Shan Shantian Tianjian,2024-10-17,no_synopsis,-1,13756.0,25286,82,1,white,ona,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",12,original,680,pg_13,[],126,airing,NIL,NIL,2024.0,fall,16,0,1,16,49,82.0,0.7927,0.2073
60248,Shanhai Fu Mo Lu,2024-11-11,"A civilization that disappeared in the dust, the ancient bosses sought their own way to become emperors. Jiang Hao, a modern young man who was originally a chess piece, stepped into the prehistoric wilderness in order to find the whereabouts of his father. With his incomplete ""power bank"" totem, he fought with people, from primitive tribes to the mysterious ancient city, he fought his way out; he fought with the earth, crossed the wilderness, hunted ancient beasts, and learned the ancient and mysterious totem witchcraft from the beasts; he fought with the sky, and the magic light from the sky suddenly appeared, wanting to devour this magnificent six wastelands. He went upstream, ignited himself, turned into the sun, and fought with the devil! He was shaking the world, but he didn't know that the shackles of fate had already trapped him, and his father's smile was still lingering.

(Source: Youku, Google translated)",-1,13768.0,20325,249,37,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",26,unknown,0,pg_13,[],127,airing,NIL,NIL,2024.0,fall,127,0,10,25,86,248.0,0.8589,0.1411
59246,Shaonian Bai Ma Zui Chun Feng 2nd Season,2024-07-17,The second season of Shaonian Bai Ma Zui Chun Feng.,-1,13789.0,16998,479,48,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",26,web_novel,0,pg_13,"[{'id': 1808, 'name': 'CG Year'}]",128,airing,NIL,NIL,2024.0,summer,162,0,24,55,236,477.0,0.8344,0.1656
60207,Shaonian Jia Guo Meng,2024-10-01,no_synopsis,-1,13797.0,26018,73,4,white,tv,currently_airing,"[{'id': 13, 'name': 'Historical'}, {'id': 15, 'name': 'Kids'}, {'id': 38, 'name': 'Military'}]",0,original,800,pg,[],129,airing,NIL,NIL,2024.0,fall,17,0,2,30,24,73.0,0.5616,0.4384
59434,Shen Mu 2nd Season,2024-08-10,The second season of Shen Mu.,-1,13846.0,15945,599,73,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",27,web_novel,0,pg_13,"[{'id': 2471, 'name': 'Wonder Cat Animation'}]",130,airing,NIL,NIL,2024.0,summer,257,0,21,50,271,599.0,0.8815,0.1185
59327,Shen Wu Tianzun (2024),2024-07-27,"The only body cultivator in the nine realms was betrayed by his close friend Li Yunfei, and his body and soul disappeared. By chance, his soul remained immortal, and unexpectedly happened to Xiao Chen, a dying disciple of Qingyun Sect. After rebirth, Xiao Chen not only resurrected, but also awakened his supreme magical power. He also vowed to take back everything that belonged to him, and walked out on his own magical path as the ""Venerable God"".

(Source: Iqiyi, Google translated)",-1,13856.0,16373,546,72,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",24,unknown,0,pg_13,"[{'id': 2528, 'name': 'Passion Paint Animation'}]",131,airing,NIL,NIL,2024.0,summer,257,0,23,51,215,546.0,0.8645,0.1355
59915,Shendao Dizun,2024-10-22,"The young man Qin Yang was very talented and possessed the enviable cultivation artifact ""Star Gate"". However, this luck was taken away overnight. When he was about to die, Qin Yang opened the dust-covered treasure ""God Bead"" in his body. Since then, he has restored the memory of his previous nine lives and gained a new life. At the same time, the family fell into an unprecedented crisis. Faced with many tests, Qin Yang took charge of his own affairs and relied on the experience accumulated in his nine previous lives to break through the difficulties again and again. Unexpectedly, the conspirators are still pressing forward step by step. In order to protect the people he cherishes, Qin Yang chooses to fight to the end.

(Source: Bilibili, Google translated)",-1,13859.0,19337,304,34,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",48,novel,420,pg_13,"[{'id': 2042, 'name': 'Ruo Hong Culture'}]",132,airing,NIL,NIL,2024.0,fall,131,0,7,34,132,304.0,0.8651,0.1349
10506,Shiawase Haitatsu Taneko,2011-03-26,"The story centers around a cat who answers people's wishes and delivers happiness. (""Tane"" and ""neko"" are the Japanese words for ""seed"" and ""cat,"" respectively.)

(Source: ANN)",-1,13942.0,14181,971,66,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,original,0,no_rating,"[{'id': 432, 'name': 'Kachidoki Studio'}]",133,airing,other,NIL,2011.0,spring,172,0,36,376,386,970.0,0.5753,0.4247
59485,Shibuya♡Hachi Part 2,2024-10-05,Part two of Shibuya♡Hachi.,-1,13949.0,19238,310,18,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,other,120,g,"[{'id': 22, 'name': 'Nippon Animation'}]",134,airing,saturday,07:00,2024.0,fall,52,0,5,99,154,310.0,0.6645,0.3355
48442,Shikaru Neko,2021-03-22,no_synopsis,-1,13955.0,11194,2373,63,white,tv,currently_airing,"[{'id': 36, 'name': 'Slice of Life'}]",0,manga,30,g,[],135,airing,NIL,NIL,2021.0,spring,151,0,57,182,1982,2372.0,0.8992,0.1008
18941,Shimajirou no Wow!,2012-04-02,Fourth season of the Shimajirou children's television series.,-1,13974.0,15444,677,93,white,tv,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,other,480,g,"[{'id': 229, 'name': 'The Answer Studio'}]",136,airing,monday,07:30,2012.0,spring,153,0,34,242,247,676.0,0.5917,0.4083
54871,Shin Nippon History,2020-01-06,no_synopsis,-1,13996.0,18493,360,40,white,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}]",0,original,1380,g,[],137,airing,monday,01:00,2020.0,winter,59,0,24,154,122,359.0,0.5042,0.4958
59894,Shooting Star Catch! Tiniping,2024-10-10,no_synopsis,-1,14039.0,20431,243,15,white,tv,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 66, 'name': 'Mahou Shoujo'}]",26,original,660,pg,"[{'id': 2541, 'name': 'SAMG Entertainment '}]",138,airing,thursday,18:00,2024.0,fall,26,0,5,96,116,243.0,0.5844,0.4156
57357,Shuwawan!,2023-03-22,"Shuwawan! chronicles the family life of real-life photographer and essayist Harumichi Saitou. Saitou and his wife are both deaf, his children are both hearing, and the family communicates in sign language. The anime draws on Saitou's own Ikuji Manga Nikki (Child-rearing Manga Diary) work.

(Source: ANN)",-1,14132.0,19693,283,31,white,tv,currently_airing,"[{'id': 53, 'name': 'Childcare'}, {'id': 36, 'name': 'Slice of Life'}]",0,original,300,g,"[{'id': 1291, 'name': 'KOO-KI'}]",139,airing,other,NIL,2023.0,spring,53,0,15,125,89,282.0,0.5035,0.4965
58799,Sorotani no Animetchi,2021-07-04,no_synopsis,-1,14291.0,25634,77,20,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}]",0,original,120,pg_13,[],140,airing,NIL,NIL,2021.0,summer,24,0,6,14,33,77.0,0.7403,0.2597
54558,Spicy Candy,2022-12-03,"Spicy is a young, sharp-tongued girl who sings about everyday trivial things, and lives with her black cat named Candy.

(Source: ANN)",-1,14311.0,21001,210,40,white,ona,currently_airing,"[{'id': 19, 'name': 'Music'}]",0,original,60,g,"[{'id': 2540, 'name': 'Fever Creations'}]",141,airing,NIL,NIL,2022.0,fall,56,0,16,51,86,209.0,0.6794,0.3206
54071,Spookiz Specials,2014-10-20,Special episodes of Spookiz.,-1,14320.0,22726,132,22,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 37, 'name': 'Supernatural'}]",0,original,120,pg,"[{'id': 2667, 'name': 'Keyring'}]",142,airing,NIL,NIL,2014.0,fall,39,0,12,43,37,131.0,0.5802,0.4198
60052,Sylvanian Families: Freya no Piece of Secret,2024-11-21,no_synopsis,-1,14382.0,22058,157,3,white,tv,currently_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",6,other,660,g,"[{'id': 563, 'name': 'LandQ studios'}]",143,airing,thursday,19:22,2024.0,fall,13,0,2,21,121,157.0,0.8535,0.1465
49743,Tabi wa ni,2023-04-08,"The anime's story centers on Akari (a quiet high schooler who has inherited a love of travel from her older sister, who took care of her in place of often absent parents) and Nagi (Akari's cheerful classmate who willingly jumps into any activity, and becomes interested in Akari due to her mysterious air), who travel throughout Japan.

(Source: ANN)",-1,14395.0,11102,2439,68,white,ova,currently_airing,"[{'id': 36, 'name': 'Slice of Life'}]",3,original,761,g,"[{'id': 2313, 'name': 'studio hb'}]",144,airing,NIL,NIL,2023.0,spring,132,0,63,28,2215,2438.0,0.9627,0.0373
50388,Taiko no Tatsujin Anime Ba-Jon!,2021-11-16,no_synopsis,-1,14420.0,18796,337,41,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 19, 'name': 'Music'}]",0,game,660,g,[],145,airing,NIL,NIL,2021.0,fall,67,0,35,67,167,336.0,0.6964,0.3036
40393,Taka no Tsumedan no Ike! ODAman,2018-09-20,"A collaboration between the Eagle Talon franchise and the Ministry of Foreign Affairs Japan Official Development Assistance program. Yoshida has become a superhero called ODAman and explains everything about the ODA program. Essentially the program gathers aid from developed countries to assist developing countries to help close the gap in education, agriculture, financial power, etc.

Episodes are first posted to MOFA's official YouTube channel and then later on DLE's official YouTube channel.",-1,14447.0,18511,358,43,white,ona,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 31, 'name': 'Super Power'}]",0,original,185,g,[],146,airing,NIL,NIL,2018.0,summer,76,0,29,98,154,357.0,0.6443,0.3557
54873,Takoru TV,2002,A series of shorts featuring TV Osaka's mascot character Takoru-kun which are broadcast at various times throughout the week.,-1,14453.0,23117,119,23,white,tv,currently_airing,"[{'id': 36, 'name': 'Slice of Life'}]",0,original,150,g,[],147,airing,NIL,NIL,-1.0,NIL,29,0,11,39,39,118.0,0.5763,0.4237
51682,Tomica Heroes Jobraver: Tokusou Gattai Robo,2022-04-22,no_synopsis,-1,14681.0,20250,253,27,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 15, 'name': 'Kids'}, {'id': 18, 'name': 'Mecha'}]",0,other,330,pg,"[{'id': 2437, 'name': 'Infinity Vision'}]",151,airing,NIL,NIL,2022.0,spring,57,0,27,84,84,252.0,0.5595,0.4405
60137,Tudi Ge Ge Shi Da Lao,2024-10-28,no_synopsis,-1,14786.0,19558,290,42,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 17, 'name': 'Martial Arts'}]",40,unknown,0,pg_13,[],152,airing,NIL,NIL,2024.0,fall,161,0,10,30,89,290.0,0.8621,0.1379
54361,Umi no Mukashibanashi,2019-02-02,A series of folktales about the ocean.,-1,14875.0,23114,120,8,white,movie,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,original,300,g,[],153,airing,NIL,NIL,2019.0,winter,23,0,10,36,50,119.0,0.6134,0.3866
34990,Unicorn no Kyupi,2017-03-20,"Unicorn no Kyupi is a helpful sprite that lives in the kitchen and polishes dirty pots and pans clean with its fluffy white body. Harigorou, a rival sprite shaped like a hedgehog, tries to interfere. 

(Source: Crunchyroll)",-1,14882.0,18187,383,39,white,tv_special,currently_airing,"[{'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,original,300,g,"[{'id': 2818, 'name': 'qmotri'}]",154,airing,NIL,NIL,2017.0,winter,77,0,31,150,124,382.0,0.5262,0.4738
60418,Wan Jie Du Zun 3rd Season,2024-11-30,no_synopsis,-1,14948.0,19400,300,31,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",56,novel,540,pg_13,"[{'id': 2042, 'name': 'Ruo Hong Culture'}]",155,airing,NIL,NIL,2024.0,fall,162,0,13,19,106,300.0,0.8933,0.1067
56773,Wan Jie Zhizun 2nd Season,2023-09-28,The second season of Wan Jie Zhizun.,-1,14949.0,17609,425,55,white,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}]",0,unknown,600,pg_13,"[{'id': 2042, 'name': 'Ruo Hong Culture'}]",156,airing,NIL,NIL,2023.0,summer,172,0,33,67,151,423.0,0.7636,0.2364
60249,Wangu Zui Qiang Zong,2024-11-06,"A special scientific experiment, a wonderful adventure in different time and space. Jun Changxiao came to Xingyun Continent with the system and inherited an unknown small sect. He must build the sect into the No. 1 in Xingyun Continent within a hundred years, and recruit 100,000 disciples. If he fails to complete it, the system will explode and he will be finished. In order to survive and return to the original time and space safely. He actively ""established a sect"" and taught disciples. The gang grew from a ""lone commander"" to a hundred people. Under the leadership of Jun Changxiao, everyone built houses and planted crops, caught chickens and found dogs, and maintained peace and helped the weak anytime and anywhere. The disciples in the sect have different personalities. The funny Jun Changxiao gets along well with everyone, and there is unlimited joy in the warm big family. In a lively and positive atmosphere, everyone supports each other and grows rapidly. The cultivation of the sect is a long and arduous task, and Jun Changxiao leads the disciples to explore up and down...

(Source: Tencent, Google translated)",-1,14964.0,22100,156,14,white,ona,currently_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}]",36,web_novel,0,pg_13,"[{'id': 2042, 'name': 'Ruo Hong Culture'}]",157,airing,NIL,NIL,2024.0,fall,73,0,8,26,49,156.0,0.7821,0.2179
60233,Wanjie Zhuzai,2024-10-28,no_synopsis,-1,14971.0,21803,167,14,gray,ona,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}]",32,unknown,900,pg_13,[],158,airing,NIL,NIL,2024.0,fall,82,0,6,26,53,167.0,0.8084,0.1916
