id,title,main_picture,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,source,average_episode_duration,rating,background,studios,statistics,special_ranking
50612,Dr. Stone: Ryuusui,"{'medium': 'https://cdn.myanimelist.net/images/anime/1071/124921.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1071/124921l.jpg'}",2022-07-10,2022-07-10,"Now that brains and brawns have united forces, the next step in Senkuu's plan to unravel the mystery behind the green light that once petrified humanity is to go to the other side of the Earth and investigate its origin. However, to achieve this, Senkuu must first build a ship.

With the help of Tsukasa Shishiou's former underlings, the base of the ship is rapidly assembled, but there is one missing piece: a skilled captain. During their search, Senkuu and his crew come across a petrified Ryuusui Nanami—the heir of the biggest maritime conglomerate, known for his vast knowledge of sailboats but unpleasant personality. Despite this, Senkuu takes the risk and revives Ryuusui.

Ryuusui, upon realizing there are no ownership rights in this new civilization, is excited at the prospect of claiming everything for himself. But before he agrees to play a crucial part in their upcoming journey and command the vessel through the restless seas, he and Senkuu must find the king of fuels to power the ship—oil.

[Written by MAL Rewrite]",8.15,458,793,319617,180635,white,2021-12-19T09:53:40+00:00,2024-03-07T22:36:32+00:00,tv_special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2022, 'season': 'summer'}",manga,3240,pg_13,Dr. Stone: Ryuusui adapts chapters 84-89 of the manga.,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '8914', 'completed': '255385', 'on_hold': '1610', 'dropped': '855', 'plan_to_watch': '52826'}, 'num_list_users': 319590}",21
31715,Working!!! Lord of the Takanashi,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/79375.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/79375l.jpg'}",2016-03-30,2016-03-30,"The light-hearted Working!! franchise comes to a close in this final episode of the concluding season. Will Aoi Yamada get the closure she so desperately needs with her distant mother? Will the relationship between Yachiyo Todoroki and Jun Satou continue to remain stagnant and awkward? Perhaps even Souta Takanashi and Mahiru Inami will take a step forward in deepening their eccentric friendship. And in the end, Wagnaria Restaurant might finally get a new chief!

Beautifully connected, all these events intertwine to give these characters a final ending to their stories.

[Written by MAL Rewrite]",8.14,468,2114,104867,59359,white,2015-09-26T16:43:42+00:00,2022-10-20T00:34:31+00:00,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 42, 'name': 'Seinen'}, {'id': 48, 'name': 'Workplace'}]",1,"{'year': 2016, 'season': 'winter'}",4_koma_manga,2985,pg_13,"Lord of Takanashi, the 14th episode of Working!!!, was broadcast in advance on Tokyo MX on December 26, 2015.","[{'id': 56, 'name': 'A-1 Pictures'}]","{'status': {'watching': '2400', 'completed': '80635', 'on_hold': '846', 'dropped': '620', 'plan_to_watch': '20357'}, 'num_list_users': 104858}",22
25313,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,"{'medium': 'https://cdn.myanimelist.net/images/anime/1327/110925.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1327/110925l.jpg'}",2015-04-03,2015-04-03,"Bundled with limited edition of the 58th Gintama manga volume.

The tagline for the bundled anime reads, ""It's time for all the Yorozuya members ...to wake up just one more time.""

(Source: MAL News, edited)",8.12,486,3585,42510,18989,white,2014-07-15T21:54:47+00:00,2022-04-04T13:24:04+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2015, 'season': 'spring'}",manga,1492,pg_13,"This special Gintama episode was previewed at a screening at Jump Special Anime Festa 2014. On April 3, 2015, it was later bundled with a limited edition of the manga's 58th volume.","[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '1019', 'completed': '28335', 'on_hold': '506', 'dropped': '428', 'plan_to_watch': '12220'}, 'num_list_users': 42508}",23
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,"{'medium': 'https://cdn.myanimelist.net/images/anime/5/41415.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/5/41415l.jpg'}",2012-08-25,2012-08-25,"Nami betrays the Straw Hat crew and steals their ship and treasures, escaping to Arlong Park. Luffy and his crew follow her, only to come face to face with the infamous pirate Arlong, a ruthless fish-man who has taken over Nami's home island with force and Naval bribes. As opinions clash and the Straw Hats attempt to convince Nami to rejoin the team, her true motivation behind the deception will be revealed at last. 

[Written by MAL Rewrite]",8.11,500,2672,72295,39718,white,2012-08-25T12:40:55+00:00,2023-12-29T02:06:54+00:00,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2012, 'season': 'summer'}",manga,6365,pg_13,,"[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '1481', 'completed': '61300', 'on_hold': '476', 'dropped': '538', 'plan_to_watch': '8493'}, 'num_list_users': 72288}",24
32122,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,"{'medium': 'https://cdn.myanimelist.net/images/anime/1720/110926.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1720/110926l.jpg'}",2015-11-03,2015-11-03,"After overcoming monumental obstacles in their previous adventures, Gintoki Sakata, Shinpachi Shimura, and Kagura gather at the Yorozuya office to discuss important matters. The trio, accompanied by their hilarious and eccentric friends, reveals a long-awaited notice: the biggest Gintama arc is coming to the big screens!

[Written by MAL Rewrite]",8.1,511,3908,35440,16748,white,2015-11-22T05:02:28+00:00,2022-11-30T06:59:31+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 13, 'name': 'Historical'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2015, 'season': 'fall'}",manga,770,pg_13,,"[{'id': 1258, 'name': 'Bandai Namco Pictures'}]","{'status': {'watching': '813', 'completed': '25444', 'on_hold': '406', 'dropped': '375', 'plan_to_watch': '8398'}, 'num_list_users': 35436}",25
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,"{'medium': 'https://cdn.myanimelist.net/images/anime/4/29816.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/4/29816l.jpg'}",2006-09-01,2006-09-01,"A.D. 2034. It has been two years since Motoko Kusanagi left Section 9. Togusa is now the new leader of the team, that has considerably increased its appointed personnel. The expanded new Section 9 confronts a rash of complicated incidents, and investigations reveal that an ultra-wizard hacker named the Puppeteer is behind the entire series of events.

In the midst of all, Batou, who was stalking the case on a separate track, encounters Motoko. She goes away after saying, ""Stay away from the Solid State Society."" Batou is left with a doubt in his mind. Could Motoko be the Puppeteer?

The series of intriguing incidents that Section 9 faces gradually link together almost artistically. Who is the Puppeteer? What will happen to Batou's relationship with Motoko? What is the full truth behind this carefully planned perfect crime? And what will the outcome be? Mysteries surround the Solid State Society...

(Source: Production I.G.)",8.1,515,2143,102873,48573,white,2006-10-14T09:14:42+00:00,2024-03-06T11:55:05+00:00,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 46, 'name': 'Award Winning'}, {'id': 39, 'name': 'Detective'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 7, 'name': 'Mystery'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",1,"{'year': 2006, 'season': 'summer'}",manga,6499,r,Koukaku Kidoutai: Stand Alone Complex - Solid State Society won the Packaged Work Award at the 2007 Animation Kobe Awards.,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '2069', 'completed': '66752', 'on_hold': '1099', 'dropped': '514', 'plan_to_watch': '32435'}, 'num_list_users': 102869}",26
12069,Hajime no Ippo: Boxer no Kobushi,"{'medium': 'https://cdn.myanimelist.net/images/anime/2/84664.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/2/84664l.jpg'}",2003-03-21,2003-03-21,A special episode included in the DVDs. It tells the story of how Takamura started boxing. ,8.09,527,3004,58668,34263,white,2011-11-16T13:15:53+00:00,2022-04-22T18:25:40+00:00,special,finished_airing,"[{'id': 54, 'name': 'Combat Sports'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,"{'year': 2003, 'season': 'winter'}",manga,1415,pg_13,,"[{'id': 11, 'name': 'Madhouse'}]","{'status': {'watching': '1075', 'completed': '49548', 'on_hold': '320', 'dropped': '341', 'plan_to_watch': '7383'}, 'num_list_users': 58667}",27
31051,Kuroko no Basket: Saikou no Present desu,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/77323.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/77323l.jpg'}",2015-12-24,2015-12-24,"It is Tetsuya Kuroko's birthday. In celebration, Satsuki Momoi has invited the other members of the Generation of Miracles to play basketball together and rekindle the memories from their nostalgic middle school days. Meanwhile, Taiga Kagami and his fellow teammates of Seirin High are doing their best to prepare for Kuroko's birthday party.

Sometimes, the best gift one can receive is not a material one but, rather, the feeling of having fun with everyone!

[Written by MAL Rewrite]",8.09,531,2039,111219,58560,white,2015-06-19T02:27:01+00:00,2023-01-09T01:32:18+00:00,special,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,"{'year': 2015, 'season': 'fall'}",manga,1432,pg_13,,"[{'id': 10, 'name': 'Production I.G'}]","{'status': {'watching': '2562', 'completed': '93570', 'on_hold': '652', 'dropped': '576', 'plan_to_watch': '13856'}, 'num_list_users': 111216}",28
28025,Tsukimonogatari,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/68259.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/68259l.jpg'}",2014-12-31,2014-12-31,"Koyomi Araragi is studying hard in preparation for his college entrance exams when he begins to notice something very strange: his reflection no longer appears in a mirror, a characteristic of a true vampire. Worried about the state of his body, he enlists the help of the human-like doll Yotsugi Ononoki and her master Yozuru Kagenui, an immortal oddity specialist.

Quickly realizing what is wrong with him, Kagenui gives Araragi two choices: either abstain from using the vampiric abilities he received from Shinobu Oshino, or lose his humanity forever.

[Written by MAL Rewrite]",8.08,535,564,427734,242966,white,2014-10-20T07:14:05+00:00,2024-09-05T01:03:24+00:00,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}]",4,"{'year': 2014, 'season': 'fall'}",light_novel,1605,r,Tsukimonogatari adapts the first volume of NisiOisiN's Monogatari Series: Final Season.,"[{'id': 44, 'name': 'Shaft'}]","{'status': {'watching': '9805', 'completed': '313312', 'on_hold': '3864', 'dropped': '1746', 'plan_to_watch': '98984'}, 'num_list_users': 427711}",29
3901,Baccano! Specials,"{'medium': 'https://cdn.myanimelist.net/images/anime/7/9129.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/7/9129l.jpg'}",2008-02-27,2008-05-28,"In 1929, Ladd Russo spared Graham Specter's life and earned his unwavering loyalty. Three years later, Graham is infuriated upon learning that Ladd was pushed off the train after the events aboard the Flying Pussyfoot. As a man of bizarre yet passionate philosophies, he plans to make an offering to Ladd by kidnapping Eve Genoard and subsequently capturing Jacuzzi Splot, who has been living in the Genoard mansion with his gang.

Meanwhile, Jacuzzi and his gang take in an unfamiliar woman, Elmer C. Albatross pays a visit to the prison to meet an old friend, and Czeslaw Meyer runs into the man he hoped he would never see again.

These seemingly separate storylines merge, tying up several loose ends and revealing the whole truth of the anomaly that occurred aboard the Advena Avis in 1711.

[Written by MAL Rewrite]",8.08,539,1379,181914,113866,white,2008-02-09T22:38:35+00:00,2024-01-05T05:12:25+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 13, 'name': 'Historical'}, {'id': 7, 'name': 'Mystery'}, {'id': 68, 'name': 'Organized Crime'}, {'id': 37, 'name': 'Supernatural'}]",3,"{'year': 2008, 'season': 'winter'}",light_novel,1720,r,"The Baccano! Specials are based on 1931 The Grand Punk Railroad Revisited, a bonus novel that came with the Baccano! drama CD The Grand Punk Railroad. The bonus novel was later expanded into 1931 Another Junk Railroad, the 14th novel of the main light novel series.","[{'id': 112, 'name': ""Brain's Base""}]","{'status': {'watching': '2457', 'completed': '146808', 'on_hold': '1793', 'dropped': '1123', 'plan_to_watch': '29726'}, 'num_list_users': 181907}",30
2951,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,"{'medium': 'https://cdn.myanimelist.net/images/anime/1897/139500.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1897/139500l.jpg'}",2005-09-24,2005-09-24,"Due to the arrival of aliens called the ""Amanto,"" the samurai of feudal Japan have fallen into misery and despair. Denied their swords and stature, they are now treated as an object of pity and utter disregard while the Amanto mercilessly terrorizes the country.

To restore the reputation of the samurai, the Anti-Foreigner Faction leader Kotarou Katsura resolves to eradicate the Amanto—even if he must resort to violent methods. With a giant mecha at his disposal, he plans to initiate an attack against the Shinsengumi, an army of skillful samurai dedicated to protecting the peace of Edo.

Meanwhile, Yorozuya owner Gintoki Sakata and his friends are out to see the cherry blossoms. However, they are interrupted when the Shinsengumi show up, claiming Gintoki has stolen their spot for flower-viewing. Quickly spiraling into a frenzied quarrel, the two groups settle the fight through a game of rock-paper-scissors—albeit with rather brutal methods.

[Written by MAL Rewrite]",8.08,542,3032,57752,30655,white,2007-08-09T12:10:59+00:00,2023-04-17T22:03:13+00:00,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 18, 'name': 'Mecha'}, {'id': 20, 'name': 'Parody'}, {'id': 21, 'name': 'Samurai'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2005, 'season': 'summer'}",manga,1969,pg_13,Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi was featured at the 2005 Jump Festa Anime Tour.,"[{'id': 14, 'name': 'Sunrise'}]","{'status': {'watching': '930', 'completed': '43980', 'on_hold': '513', 'dropped': '439', 'plan_to_watch': '11887'}, 'num_list_users': 57749}",31
