id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,special_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
2954,Maria-sama ga Miteru 3rd Specials,2006-12-29,2007-07-25,"A series of chibi-style ""outtakes"" from the ""shooting"" of the Mariamite series.",7.26,3016,7449,7609,3620,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 26, 'name': 'Girls Love'}, {'id': 25, 'name': 'Shoujo'}]",5,light_novel,90,pg,"[{'id': 37, 'name': 'Studio Deen'}]",264,,NIL,2006.0,fall,134,5350,133,145,1845,7607.0,0.9635,0.0365
3469,Maria-sama ga Miteru: Haru Specials,2004-10-22,2005-05-23,Specials of Maria-sama ga Miteru: Haru released on the DVDs only.,7.26,3017,6946,9071,4118,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 26, 'name': 'Girls Love'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",6,light_novel,99,pg,"[{'id': 37, 'name': 'Studio Deen'}]",265,,NIL,2004.0,fall,190,6170,132,150,2427,9069.0,0.9689,0.0311
31756,Owari no Seraph: The Beginning of the End,2015-10-03,2015-10-03,Recap of 1st Season Aired Before Nagoya Kessen-hen.,7.26,3027,2744,69239,27832,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}, {'id': 32, 'name': 'Vampire'}]",1,manga,1440,r,"[{'id': 858, 'name': 'Wit Studio'}]",266,,NIL,2015.0,fall,1792,48697,707,594,17437,69227.0,0.9812,0.0188
32174,"The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.",2016-02-25,2016-02-25,The unaired 26th episode bundled with the ninth Blu-ray and DVD volume of The iDOLM@STER Cinderella Girls. ,7.26,3036,6807,9551,3834,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 60, 'name': 'Idols (Female)'}, {'id': 19, 'name': 'Music'}]",1,game,1746,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",267,,NIL,2016.0,winter,320,5631,155,149,3296,9551.0,0.9682,0.0318
38999,Watashi ni Tenshi ga Maiorita! Special,2019-05-24,2019-05-24,"Hinata Hoshino, Hana Shirosaki, and Noa Himesaka are off to the countryside for a camping trip. At Hinata's behest, her elder sister, Miyako, reluctantly tags along. Seeing how gloomy Miyako is, the trio do their best to get her to enjoy herself too.

Besides the camping trip, Watashi ni Tenshi ga Maiorita! Special contains three more short stories of the girls. Although their lives seem normal, one thing is certain: there is definitely no shortage of cuteness here!

[Written by MAL Rewrite]",7.26,3040,4123,32075,17006,white,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 69, 'name': 'Otaku Culture'}]",1,4_koma_manga,1360,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",268,,NIL,2019.0,spring,565,24133,276,169,6928,32071.0,0.9861,0.0139
37492,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,2018-12-21,2018-12-21,"With Valentine's Day just around the corner, the girls of the Future Gadget Lab discover that Kagari has never celebrated the occasion before! Determined to make this year's holiday the best one yet, they all set out to make delicious homemade chocolates together.

However, with many of their quirks causing kitchen disasters, this may prove to be too hard a task. Will their feelings ever reach those of their heart's desire?

[Written by MAL Rewrite]",7.25,3049,2037,111374,56378,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}]",1,visual_novel,1420,pg_13,"[{'id': 314, 'name': 'White Fox'}]",269,,NIL,2018.0,fall,1490,78859,756,426,29835,111366.0,0.9894,0.0106
36539,Tsuki ga Kirei Special,2017-09-27,2017-09-27,A series of unaired comedic shorts released with Blu-ray and DVD boxes of Tsuki ga Kirei.,7.25,3052,3903,35492,17609,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",1,original,936,pg_13,"[{'id': 91, 'name': 'feel.'}]",270,,NIL,2017.0,summer,862,25191,355,235,8846,35489.0,0.9834,0.0166
38921,Tsurune: Kazemai Koukou Kyuudou-bu - Yabai,2019-03-03,2019-03-03,Unaired episode pre-screened at the event and later included with the 5th Blu-ray/DVD release. ,7.25,3054,3985,34199,15662,white,special,finished_airing,"[{'id': 23, 'name': 'School'}, {'id': 30, 'name': 'Sports'}]",1,light_novel,1460,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",271,,NIL,2019.0,winter,720,23500,298,174,9506,34198.0,0.9862,0.0138
3791,Air Gear Special,2007-03-21,2007-03-21,Takes part a while after Ikki accepts Simca's offer to become the new leader of Genesis. Shows the Battle between Kogarasumaru and Potemkine. The episode takes place between episodes 21 and 22 of the main series.,7.25,3061,3349,47660,25272,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 55, 'name': 'Delinquents'}, {'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,manga,1436,r+,"[{'id': 18, 'name': 'Toei Animation'}, {'id': 82, 'name': 'Marvelous Entertainment'}]",272,,NIL,2007.0,winter,665,38854,379,312,7445,47655.0,0.9855,0.0145
40661,Jashin-chan Dropkick': Chitose-hen,2020-04-30,2020-04-30,"After the devils see a television advertisement for Chitose, Hokkaido, Yurine Hanazono suggests that they all take a trip there. Everyone readily agrees to the excursion except for Jashin-chan; however, she is forced to tag along under the threat of Yurine's chainsaw.

As the group begins to wrap up their sightseeing for the day, Jashin-chan accidentally lets a stray deer eat the ticket they need to check in to their hotel. Coincidentally, the fallen angels are also on a Hokkaido trip and happen to be staying at the same hotel. Running into them, Jashin-chan has no choice but to initiate a battle for the angels' ticket by racing around Lake Shikotsu.

[Written by MAL Rewrite]",7.25,3079,5559,15704,7604,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 6, 'name': 'Mythology'}, {'id': 37, 'name': 'Supernatural'}]",1,web_manga,1420,pg_13,"[{'id': 70, 'name': 'Nomad'}]",273,,NIL,2020.0,spring,420,11253,169,146,3714,15702.0,0.9799,0.0201
35145,Kobayashi-san Chi no OO Dragon,2017-03-15,2017-09-20,Specials included with the BD/DVD release of Kobayashi-san Chi no Maid Dragon.,7.25,3082,2112,104888,51296,white,special,finished_airing,"[{'id': 36, 'name': 'Slice of Life'}, {'id': 37, 'name': 'Supernatural'}]",7,manga,187,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",274,,NIL,2017.0,winter,4561,75371,2045,1242,21660,104879.0,0.9687,0.0313
53873,Pokemon (2019): Harukanaru Aoi Sora,2022-12-23,2022-12-23,"A one-episode story depicting the encounter between the mysterious boy Haruto and Satoshi.

(Source: Translated from official Twitter account)",7.25,3089,7742,6909,3305,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",1,game,1450,pg,"[{'id': 28, 'name': 'OLM'}]",275,,NIL,2022.0,fall,157,4719,62,70,1900,6908.0,0.9809,0.0191
25647,Sabage-bu! Specials,2014-09-24,2015-02-20,Short specials bundled with the volumes 1 to 6 of the Blu-ray releases of Sabagebu!,7.25,3091,5088,19782,8777,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",6,manga,678,pg_13,"[{'id': 1129, 'name': 'Pierrot Plus'}]",276,,NIL,2014.0,summer,956,12523,838,359,5104,19780.0,0.9395,0.0605
32051,One Piece: Adventure of Nebulandia,2015-12-19,2015-12-19,"This special will have the Straw Hats fight Foxy again in the New World on Nebulandia, an island that nullifies Devil Fruit powers.",7.24,3104,3354,47497,24353,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6375,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",277,,NIL,2015.0,fall,1041,37538,470,339,8098,47486.0,0.983,0.017
24029,Shijou Saikyou no Deshi Kenichi Specials,2013-11-15,2014-05-16,"A brief summary of Kenichi's new life at Ryouzanpaku. 

Included as a bonus on the DVD volumes of the Shijou Saikyou no Deshi Kenichi OVA.",7.24,3113,5942,13282,5227,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",4,manga,150,r+,"[{'id': 112, 'name': ""Brain's Base""}]",278,,NIL,2013.0,fall,471,8484,198,198,3931,13282.0,0.9702,0.0298
664,Fullmetal Alchemist: Reflections,2005-03-19,2005-03-19,A reflection on what happened during the FMA TV series.,7.23,3151,3478,44711,17408,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 38, 'name': 'Military'}, {'id': 27, 'name': 'Shounen'}]",1,manga,3300,r,"[{'id': 4, 'name': 'Bones'}]",279,,NIL,2005.0,winter,776,28197,674,561,14496,44704.0,0.9724,0.0276
21635,GJ-bu@,2014-05-06,2014-05-06,"During the school's spring break, Kyouya ""Kyoro"" Shinomiya has once again been kidnapped. Upon release, he finds himself in the GJ Club room, together with his captors, the cute GJ club members. At first glance, Kyoro does not see anything out of the ordinary in the club room, but as he gazes out of the window, he realizes that they are no longer in Japan but in New York!

[Written by MAL Rewrite]",7.23,3153,3787,38117,20067,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",1,light_novel,2760,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",280,,NIL,2014.0,spring,786,29201,307,230,7588,38112.0,0.9859,0.0141
3245,Kindaichi Shounen no Jikenbo Specials,2007-11-12,2007-11-19,"Kindaichi and the gang are on their way to a hot spring, but get lost and end up at a run down and sinister hotel. They are told that a vampire used to live in the hotel way back. Someone even died (was found with bite marks on the neck).

Six years ago a girl was found in the cellar with bite marks on her neck, and the villagers killed her. When one of the guests is killed and Miyuki is attacked by a creature with fangs, it would seem like the vampire is still there...",7.23,3163,10328,3066,1202,white,tv_special,finished_airing,"[{'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",2,manga,2880,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",281,,NIL,2007.0,fall,116,1657,69,88,1135,3065.0,0.9488,0.0512
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,2014-12-25,2014-12-25,Special included on Kuroko no Basket Fan Disc 2: Hikari Sasu Basho e. ,7.23,3166,4522,26171,11242,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,960,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",282,,NIL,2014.0,fall,419,19072,310,267,6101,26169.0,0.978,0.022
1437,Lupin III: Honoo no Kioku - Tokyo Crisis,1998-07-24,1998-07-24,"Lupin & co. attempt to steal two face plates from millionare Michael Sizuki, thinking that they will lead to an ancient treasure when brought together. However, it soon becomes apparent that there is more behind the plates then meets the eye. 

(Source: ANN)",7.23,3167,6954,9032,4038,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 27, 'name': 'Shounen'}]",1,manga,5540,pg_13,"[{'id': 65, 'name': 'Tokyo Movie Shinsha'}]",283,,NIL,1998.0,summer,186,5664,124,133,2923,9030.0,0.9715,0.0285
3887,Ookiku Furikabutte: Kihon no Kihon,2008-02-27,2008-02-27,"In the summer before Ren Mihashi makes his high school baseball debut, another drama is playing out at Musashino High. The short-statured Naoto Kaguyama feels threatened by freshman pitcher Motoki Haruna after seeing how seriously he trains. Afraid that Haruna will take his place on the mound, Kaguyama tries to understand why such a devoted player came to their low-ranked school, and how to build their team into one more befitting of a player of Haruna's skill.

[Written by MAL Rewrite]
",7.23,3178,5895,13553,7748,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 42, 'name': 'Seinen'}, {'id': 30, 'name': 'Sports'}, {'id': 77, 'name': 'Team Sports'}]",1,manga,1421,g,"[{'id': 56, 'name': 'A-1 Pictures'}]",284,,NIL,2008.0,winter,143,11059,107,141,2102,13552.0,0.9817,0.0183
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,2008-12-25,2008-12-25,DVD beach episode of Zero no Tsukaima: Princesses no Rondo. Also known as episode #6.5.,7.23,3190,2254,95564,51765,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 10, 'name': 'Fantasy'}, {'id': 35, 'name': 'Harem'}, {'id': 62, 'name': 'Isekai'}]",1,light_novel,1410,pg_13,"[{'id': 7, 'name': 'J.C.Staff'}]",285,,NIL,2008.0,fall,1504,78354,816,553,14329,95556.0,0.9857,0.0143
33558,Tales of Zestiria the Cross: Saiyaku no Jidai,2016-07-03,2016-07-03,"In recent years, problems regarding atmospheric instability have greatly burdened the Hyland Kingdom, affecting the quality of crops and the citizens' health across the region. One day, the people of Guriel discover an eerie cloud of mist hovering over their town; its severity captures the attention of royal princess Alisha Diphda.

She sends her subordinate Crem to investigate the situation, but receives no news from her for two weeks. Worried for Crem's safety, Alisha departs for Guriel herself with her attendants in tow. What awaits them there, however, is an issue of unprecedented scale.

[Written by MAL Rewrite]",7.22,3197,2888,63564,33352,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}]",1,game,1420,pg_13,"[{'id': 43, 'name': 'ufotable'}]",286,,NIL,2016.0,summer,1581,48033,533,449,12957,63553.0,0.9845,0.0155
46587,Tenchi Souzou Design-bu: Idea 13,2021-04-02,2021-04-02,"Hatching an original idea is not always easy for the Heaven's Design Team. With a meticulous client such as God, even the most confident of its members may doubt their ability to create a perfect creature that satisfies his demands. The whole team is then put to the test when God requests a single animal possessing five particular qualities. This strange animal may be one of the design team's biggest jobs yet!

[Written by MAL Rewrite]",7.22,3199,5945,13264,7530,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 56, 'name': 'Educational'}, {'id': 10, 'name': 'Fantasy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 6, 'name': 'Mythology'}, {'id': 42, 'name': 'Seinen'}, {'id': 48, 'name': 'Workplace'}]",1,manga,1430,pg_13,"[{'id': 406, 'name': 'Asahi Production'}]",287,,NIL,2021.0,spring,247,10663,96,111,2147,13264.0,0.9844,0.0156
43555,Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,2020-10-11,2020-10-11,A recap episode with additional scenes which was screened on Jump's official YouTube channel for Jump Special Anime Festa 2020.,7.22,3213,3089,55726,23866,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}, {'id': 76, 'name': 'Survival'}]",1,manga,1333,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",288,,NIL,2020.0,fall,1774,38931,532,554,13926,55717.0,0.9805,0.0195
38653,Dragon Ball Super: Broly - Skytree Super,2018-11-01,2018-11-01,A special anime featuring Goku and Freeza screened at the Tokyo Skytree.,7.22,3214,5261,18155,7869,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,260,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",289,,NIL,2018.0,fall,411,12997,192,305,4249,18154.0,0.9726,0.0274
6401,ef: A Tale of Melodies. - Prologue,2008-05-10,2008-05-10,The prologue of ef - a tale of melodies.,7.22,3215,5112,19542,8207,white,special,finished_airing,"[{'id': 19, 'name': 'Music'}]",1,visual_novel,259,pg_13,"[{'id': 44, 'name': 'Shaft'}]",290,,NIL,2008.0,spring,305,12810,254,216,5957,19542.0,0.9759,0.0241
15811,Girls & Panzer Specials,2012-12-21,2013-06-21,Mini episodes bundled with Blu-rays and DVDs.,7.22,3220,3639,41295,21954,white,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}]",6,original,735,pg_13,"[{'id': 60, 'name': 'Actas'}]",291,,NIL,2012.0,fall,1316,31346,916,479,7233,41290.0,0.9662,0.0338
49690,Girls & Panzer: Saishuushou Part 3 Specials,2021-12-24,2021-12-24,Specials included with Girls & Panzer: Saishuushou Part 3 Blu-ray and DVD.,7.22,3221,7764,6878,2372,white,special,finished_airing,"[{'id': 52, 'name': 'CGDCT'}, {'id': 4, 'name': 'Comedy'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}]",2,original,854,pg_13,"[{'id': 60, 'name': 'Actas'}]",292,,NIL,2021.0,fall,556,3388,284,117,2531,6876.0,0.9417,0.0583
27945,Gugure! Kokkuri-san Specials,2014-12-24,2015-05-27,Short episodes included with the Blu-ray/DVD volumes. ,7.22,3223,5478,16313,4962,white,special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",11,4_koma_manga,206,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",293,,NIL,2014.0,fall,808,8430,442,234,6398,16312.0,0.9586,0.0414
38733,Hataraku Saibou: Kaze Shoukougun,2018-12-27,2018-12-27,"For the regular cells of the human body, life consists of countless repetitive tasks. They spend every day multiplying, leaving little time for other activities. But one day, this monotony is abruptly interrupted by a cell with an odd-looking hat. Tired of unending drudgery, another cell named Ippan Saibou decides to join this quirky stranger for a day of pranks, jokes, and mischief.

[Written by MAL Rewrite]
",7.22,3226,3324,48484,27582,white,special,finished_airing,"[{'id': 51, 'name': 'Anthropomorphic'}, {'id': 4, 'name': 'Comedy'}, {'id': 56, 'name': 'Educational'}, {'id': 67, 'name': 'Medical'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1380,pg_13,"[{'id': 287, 'name': 'David Production'}]",294,,NIL,2018.0,fall,677,39568,344,168,7721,48478.0,0.9894,0.0106
36923,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,2018-01-06,2018-01-06,"An episode recapping Nanatsu no Taizai with additional scenes, aired before the new season in January 2018.",7.22,3240,2755,68738,27931,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1466,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",295,,NIL,2018.0,winter,1770,47625,592,851,17893,68731.0,0.979,0.021
34238,Osomatsu-san: Ouma de Kobanashi,2016-12-13,2016-12-13,"Special episode of Osomatsu-san, released as a collaboration with the Japan Racing Association (JRA). The episode consists of multiple short skits surrounding horse racing.",7.22,3241,7101,8612,4264,white,tv_special,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 57, 'name': 'Gag Humor'}, {'id': 20, 'name': 'Parody'}, {'id': 30, 'name': 'Sports'}]",1,manga,1450,r,"[{'id': 1, 'name': 'Pierrot'}]",296,,NIL,2016.0,fall,124,6398,64,141,1885,8612.0,0.9762,0.0238
6954,Kara no Kyoukai Movie 8: Shuushou,2011-02-02,2011-02-02,"While walking home, Mikiya Kokutou comes across a familiar sight: Shiki Ryougi standing by a railing amidst the falling snow, just as when he first met her four years ago. While the two talk of their past and shared experiences, Mikiya realizes that something is strange about Shiki; rather, this is not the woman he has come to know, but an entirely different entity that dwells within Shiki's body...

[Written by MAL Rewrite]",7.21,3243,1871,124602,64590,white,special,finished_airing,"[{'id': 7, 'name': 'Mystery'}]",1,light_novel,1984,pg_13,"[{'id': 43, 'name': 'ufotable'}]",297,,NIL,2011.0,winter,2304,85436,1235,621,34997,124593.0,0.9851,0.0149
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""",2001-05-02,2001-05-02,"Out of nowhere, Motokos' sister (Tsuroko) appears and is ready to pass on the dojo. However, Motoko is still not quite as strong as her sister and when her big sister finds out about this, she gives Motoko an ultimatum- Motoko must beat her sister or marry Keitaro!

(Source: Animelover27)",7.21,3246,3749,38854,22342,white,special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1469,pg_13,"[{'id': 27, 'name': 'Xebec'}]",298,,NIL,2001.0,spring,402,32420,299,196,5533,38850.0,0.9873,0.0127
33074,Lupin III (2015) Specials,2015-09-06,2015-11-22,Specials included in the Blu-ray and DVD releases of Lupin III (2015).,7.21,3247,7006,8890,4260,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",2,manga,1370,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}, {'id': 94, 'name': 'Telecom Animation Film'}]",299,,NIL,2015.0,summer,261,5995,119,126,2388,8889.0,0.9724,0.0276
11777,Lupin III: Chi no Kokuin - Eien no Mermaid,2011-12-02,2011-12-02,"Two jewels are the key to the ancient treasure of Yaobikuni. But legend has it that the only person who can find the treasure is one who can walk the path of death.

And why is Lupin interested? This is the one treasure his grandfather sought but did not steal.

(Source: AniDB)",7.21,3248,7238,8236,3749,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 50, 'name': 'Adult Cast'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5541,pg_13,"[{'id': 94, 'name': 'Telecom Animation Film'}]",300,,NIL,2011.0,fall,183,5224,115,120,2594,8236.0,0.9715,0.0285
2193,Saiunkoku Monogatari Recaps,2007-03-01,2007-03-24,Recaps of the first season of Saiunkoku Monogatari. Aired to bridge the time till the second season starts.,7.21,3261,8770,5114,1328,white,special,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 13, 'name': 'Historical'}, {'id': 73, 'name': 'Reverse Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",9,light_novel,1500,pg_13,"[{'id': 11, 'name': 'Madhouse'}]",301,,NIL,2007.0,winter,177,2278,114,193,2351,5113.0,0.94,0.06
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,2003-12-22,2004-10-13,"Black Jack is the ""Surgeon with the Hands of God,"" a mysterious young Japanese doctor who travels the world performing feats of miraculous surgical genius. Though all recognize his skill, Black Jack is widely hated, especially by the medical establishment, because he refuses to conform to rules of any kind, and because he charges outrageous fees for his services. Black Jack's only companion is Pinoko, a child he created out of a special kind of tumor called a teratoma, who insists she is his wife.",7.21,3286,8060,6265,2604,white,tv_special,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 67, 'name': 'Medical'}, {'id': 27, 'name': 'Shounen'}]",4,manga,1385,pg_13,"[{'id': 200, 'name': 'Tezuka Productions'}]",305,,NIL,2003.0,fall,178,3616,160,168,2139,6261.0,0.9476,0.0524
12231,Dragon Ball: Episode of Bardock,2011-12-17,2011-12-17,"Shown at Jump Festa 2012, held in December, 2011.

Bardock, Goku's father, who was supposed to have died when Freeza's attack hit him along with the Planet Vegeta, was sent way back in time where the planet was inhabited by strange creatures. There, he meets Freeza's ancestor, a space pirate named Chilled, and fights him to protect the planet.

(Source: AniDB)",7.21,3298,1918,120117,75523,white,special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 17, 'name': 'Martial Arts'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,manga,1195,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",306,,NIL,2011.0,fall,1283,111477,343,347,6659,120109.0,0.9943,0.0057
31324,Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,2015-07-23,2015-07-23,Special bundled with the Blu-ray/DVD volume of Grisaia no Meikyuu.,7.21,3301,2910,62612,32469,white,special,finished_airing,"[{'id': 9, 'name': 'Ecchi'}]",1,visual_novel,208,r+,"[{'id': 441, 'name': '8bit'}]",307,,NIL,2015.0,summer,1346,50803,521,323,9612,62605.0,0.9865,0.0135
2294,Kidou Senshi Gundam SEED Destiny Special Edition,2006-05-02,2006-05-02,"Four TV Specials compiled from Kidou Senshi Gundam SEED Destiny series.

1. The Broken World (Kudakareta Sekai)
2. Respective Swords (Sorezore no Ken)
3. The Hell Fire of Destiny (Sadame no Goka)
4. The Cost of Freedom (Jiyuu no Daishou)

Like the three specials of Gundam Seed, these specials feature new or changed scenes of the TV series. However unlike the TV series, which was told in the points of view of main characters Shinn Asuka and Kira Yamato, the Special Edition was told through the eyes of Athrun Zala, giving the movies a much more neutral point of view.

(Source: Wikipedia)",7.2,3323,6115,12346,5316,white,tv_special,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",4,original,5420,r,"[{'id': 14, 'name': 'Sunrise'}]",308,,NIL,2006.0,spring,329,8240,246,254,3276,12345.0,0.9595,0.0405
52149,Made in Abyss: Retsujitsu no Ougonkyou - Papa to Issho,2022-10-26,2022-10-26,Bonus mini anime included in the first Made in Abyss: Retsujitsu no Ougonkyou Blu-ray/DVD BOX volume.,7.2,3326,5538,15863,4980,white,special,finished_airing,"[{'id': 10, 'name': 'Fantasy'}]",1,manga,404,pg_13,"[{'id': 290, 'name': 'Kinema Citrus'}]",309,,NIL,2022.0,fall,523,7954,249,166,6964,15856.0,0.9738,0.0262
